num_state,steady_state,lambda2,U,Sigma,U_inv,A,A_entropy,num_observation,B,B_entropy,pi_0,llm_emission_acc,llm_emission_prob,llm_emission_reverse_kl,llm_emission_forward_kl,llm_emission_hellinger_distance
4,"[0.2500000000000001, 0.24999999999999992, 0.24999999999999997, 0.24999999999999997]",0.75,"[[1.0, -0.37738028168678284, -1.0025649070739746, 0.6926920413970947], [1.0, 0.36681893467903137, 0.2759348452091217, 0.0742737352848053], [1.0, -0.13568760454654694, 0.08834633231163025, -0.8822617530822754], [1.0, 0.14624883234500885, 0.6382837295532227, 0.11529599875211716]]","[[1.0, 0.0, 0.0, 0.0], [0.0, 0.75, 0.0, 0.0], [0.0, 0.0, 0.749872088432312, 0.0], [0.0, 0.0, 0.0, 0.7345929145812988]]","[[0.25, 0.25, 0.25, 0.25], [-0.4936698377132416, 2.846864938735962, -0.4028114974498749, -1.9503835439682007], [-0.3373587429523468, -0.9980179667472839, -0.1542253941297531, 1.4896020889282227], [0.32550477981567383, -0.2544090747833252, -0.8035809397697449, 0.7324850559234619]]","[[0.8089828263500722, 0.06508708776081655, 0.07105631483272491, 0.054873771056386356], [0.06213939657184199, 0.8128264779079045, 0.06342500909753103, 0.0616091164227225], [0.06692846537409719, 0.05905297570199536, 0.8015785125349609, 0.0724400463889465], [0.06194944772048962, 0.06303319428910605, 0.06394010877520008, 0.8110772492152043]]",1.0069639831781387,2,"[[1.0, 0.0], [0.0, 1.0], [1.0, 0.0], [0.0, 1.0]]",0,"[1.0, 0.0, 0.0, 0.0]","[0.783203125, 0.760498046875, 0.754150390625, 0.774169921875, 0.8388671875, 0.83544921875, 0.844482421875, 0.82958984375, 0.8447265625, 0.852294921875]","[0.6026027202606201, 0.6275538206100464, 0.6568080186843872, 0.6738225221633911, 0.7436525225639343, 0.7536532282829285, 0.7459851503372192, 0.7231858968734741, 0.7255874276161194, 0.7261265516281128]","[inf, inf, inf, inf, inf, inf, inf, inf, inf, inf]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[0.47033819556236267, 0.4472149610519409, 0.4114735722541809, 0.402175635099411, 0.34448572993278503, 0.3321343660354614, 0.3420632481575012, 0.3643108606338501, 0.36405959725379944, 0.36527371406555176]"
4,"[0.2500000000000001, 0.24999999999999992, 0.24999999999999997, 0.24999999999999997]",0.75,"[[1.0, -0.37738028168678284, -1.0025649070739746, 0.6926920413970947], [1.0, 0.36681893467903137, 0.2759348452091217, 0.0742737352848053], [1.0, -0.13568760454654694, 0.08834633231163025, -0.8822617530822754], [1.0, 0.14624883234500885, 0.6382837295532227, 0.11529599875211716]]","[[1.0, 0.0, 0.0, 0.0], [0.0, 0.75, 0.0, 0.0], [0.0, 0.0, 0.749872088432312, 0.0], [0.0, 0.0, 0.0, 0.7345929145812988]]","[[0.25, 0.25, 0.25, 0.25], [-0.4936698377132416, 2.846864938735962, -0.4028114974498749, -1.9503835439682007], [-0.3373587429523468, -0.9980179667472839, -0.1542253941297531, 1.4896020889282227], [0.32550477981567383, -0.2544090747833252, -0.8035809397697449, 0.7324850559234619]]","[[0.8089828263500722, 0.06508708776081655, 0.07105631483272491, 0.054873771056386356], [0.06213939657184199, 0.8128264779079045, 0.06342500909753103, 0.0616091164227225], [0.06692846537409719, 0.05905297570199536, 0.8015785125349609, 0.0724400463889465], [0.06194944772048962, 0.06303319428910605, 0.06394010877520008, 0.8110772492152043]]",1.0069639831781387,2,"[[0.9583073097263419, 0.04169269027365807], [0.04169269027365807, 0.9583073097263419], [0.9583073097263419, 0.04169269027365807], [0.04169269027365807, 0.9583073097263419]]",0.25,"[1.0, 0.0, 0.0, 0.0]","[0.712158203125, 0.6875, 0.685791015625, 0.70947265625, 0.7587890625, 0.753662109375, 0.759765625, 0.7529296875, 0.758056640625, 0.763916015625]","[0.5732405185699463, 0.594672679901123, 0.6153718829154968, 0.6252421140670776, 0.6686344146728516, 0.670596718788147, 0.6662642359733582, 0.651134729385376, 0.656558632850647, 0.658771276473999]","[0.7303051948547363, 0.7048450708389282, 0.710679292678833, 0.6588963270187378, 0.5469064712524414, 0.5661007165908813, 0.5675826072692871, 0.5921961069107056, 0.5879570841789246, 0.565933108329773]","[0.4391382932662964, 0.4376216530799866, 0.47454142570495605, 0.4299545884132385, 0.36610692739486694, 0.39271050691604614, 0.3864796757698059, 0.38845115900039673, 0.38859131932258606, 0.37151575088500977]","[0.3481905460357666, 0.3243942856788635, 0.30664533376693726, 0.29831814765930176, 0.25433477759361267, 0.25274643301963806, 0.25850796699523926, 0.2758799195289612, 0.2731296122074127, 0.2708740830421448]"
4,"[0.2500000000000001, 0.24999999999999992, 0.24999999999999997, 0.24999999999999997]",0.75,"[[1.0, -0.37738028168678284, -1.0025649070739746, 0.6926920413970947], [1.0, 0.36681893467903137, 0.2759348452091217, 0.0742737352848053], [1.0, -0.13568760454654694, 0.08834633231163025, -0.8822617530822754], [1.0, 0.14624883234500885, 0.6382837295532227, 0.11529599875211716]]","[[1.0, 0.0, 0.0, 0.0], [0.0, 0.75, 0.0, 0.0], [0.0, 0.0, 0.749872088432312, 0.0], [0.0, 0.0, 0.0, 0.7345929145812988]]","[[0.25, 0.25, 0.25, 0.25], [-0.4936698377132416, 2.846864938735962, -0.4028114974498749, -1.9503835439682007], [-0.3373587429523468, -0.9980179667472839, -0.1542253941297531, 1.4896020889282227], [0.32550477981567383, -0.2544090747833252, -0.8035809397697449, 0.7324850559234619]]","[[0.8089828263500722, 0.06508708776081655, 0.07105631483272491, 0.054873771056386356], [0.06213939657184199, 0.8128264779079045, 0.06342500909753103, 0.0616091164227225], [0.06692846537409719, 0.05905297570199536, 0.8015785125349609, 0.0724400463889465], [0.06194944772048962, 0.06303319428910605, 0.06394010877520008, 0.8110772492152043]]",1.0069639831781387,2,"[[0.8899721355616947, 0.11002786443830526], [0.11002786443830526, 0.8899721355616947], [0.8899721355616947, 0.11002786443830526], [0.11002786443830526, 0.8899721355616947]]",0.5,"[1.0, 0.0, 0.0, 0.0]","[0.63427734375, 0.616455078125, 0.608642578125, 0.62744140625, 0.64208984375, 0.64892578125, 0.64892578125, 0.6474609375, 0.663330078125, 0.666015625]","[0.5410149097442627, 0.5602353811264038, 0.5600942969322205, 0.5684103965759277, 0.5805585384368896, 0.5853971242904663, 0.5836552381515503, 0.5812391042709351, 0.5870599746704102, 0.5883700847625732]","[0.42650920152664185, 0.41033655405044556, 0.46036043763160706, 0.4138641953468323, 0.3837679624557495, 0.3824448585510254, 0.38339173793792725, 0.3759860098361969, 0.3778444826602936, 0.37900739908218384]","[0.3377949893474579, 0.33205199241638184, 0.39733511209487915, 0.34333330392837524, 0.3222443759441376, 0.3212396502494812, 0.3180919885635376, 0.30733975768089294, 0.3132869601249695, 0.31408461928367615]","[0.27803531289100647, 0.25355130434036255, 0.264542818069458, 0.2545427083969116, 0.23773393034934998, 0.23479552567005157, 0.23482921719551086, 0.2358182668685913, 0.2361263632774353, 0.23845040798187256]"
4,"[0.2500000000000001, 0.24999999999999992, 0.24999999999999997, 0.24999999999999997]",0.75,"[[1.0, -0.37738028168678284, -1.0025649070739746, 0.6926920413970947], [1.0, 0.36681893467903137, 0.2759348452091217, 0.0742737352848053], [1.0, -0.13568760454654694, 0.08834633231163025, -0.8822617530822754], [1.0, 0.14624883234500885, 0.6382837295532227, 0.11529599875211716]]","[[1.0, 0.0, 0.0, 0.0], [0.0, 0.75, 0.0, 0.0], [0.0, 0.0, 0.749872088432312, 0.0], [0.0, 0.0, 0.0, 0.7345929145812988]]","[[0.25, 0.25, 0.25, 0.25], [-0.4936698377132416, 2.846864938735962, -0.4028114974498749, -1.9503835439682007], [-0.3373587429523468, -0.9980179667472839, -0.1542253941297531, 1.4896020889282227], [0.32550477981567383, -0.2544090747833252, -0.8035809397697449, 0.7324850559234619]]","[[0.8089828263500722, 0.06508708776081655, 0.07105631483272491, 0.054873771056386356], [0.06213939657184199, 0.8128264779079045, 0.06342500909753103, 0.0616091164227225], [0.06692846537409719, 0.05905297570199536, 0.8015785125349609, 0.0724400463889465], [0.06194944772048962, 0.06303319428910605, 0.06394010877520008, 0.8110772492152043]]",1.0069639831781387,2,"[[0.7854982551402111, 0.2145017448597889], [0.2145017448597889, 0.7854982551402111], [0.7854982551402111, 0.2145017448597889], [0.2145017448597889, 0.7854982551402111]]",0.75,"[1.0, 0.0, 0.0, 0.0]","[0.56396484375, 0.54296875, 0.54296875, 0.54248046875, 0.541748046875, 0.552001953125, 0.5537109375, 0.540283203125, 0.5478515625, 0.54833984375]","[0.5153954029083252, 0.5187901258468628, 0.5215160250663757, 0.5216844081878662, 0.5217758417129517, 0.5255463719367981, 0.5270846486091614, 0.5244952440261841, 0.525804340839386, 0.5251219272613525]","[0.23630227148532867, 0.23969054222106934, 0.27403193712234497, 0.23049607872962952, 0.2231089472770691, 0.22350503504276276, 0.2109900265932083, 0.2158130705356598, 0.23418331146240234, 0.24550051987171173]","[0.22502706944942474, 0.23367749154567719, 0.27973565459251404, 0.2236270010471344, 0.21442140638828278, 0.21206846833229065, 0.19680655002593994, 0.20560935139656067, 0.22629627585411072, 0.23779155313968658]","[0.2031324803829193, 0.19709952175617218, 0.2119082510471344, 0.19945858418941498, 0.1951063871383667, 0.19489385187625885, 0.1862652450799942, 0.18895897269248962, 0.19592440128326416, 0.20200414955615997]"
4,"[0.2500000000000001, 0.24999999999999992, 0.24999999999999997, 0.24999999999999997]",0.75,"[[1.0, 0.5638489723205566, 1.425191879272461, 0.09792181849479675], [1.0, -0.8274552822113037, -0.7772546410560608, 0.3453664779663086], [1.0, -0.819622814655304, 0.6802589893341064, -0.36283648014068604], [1.0, 1.0832291841506958, -1.3281961679458618, -0.08045182377099991]]","[[1.0, 0.0, 0.0, 0.0], [0.0, 0.75, 0.0, 0.0], [0.0, 0.0, 0.0191925298422575, 0.0], [0.0, 0.0, 0.0, 0.021024858579039574]]","[[0.25, 0.25, 0.25, 0.25], [0.2740011513233185, -0.30787286162376404, -0.29117488861083984, 0.3250465989112854], [0.36589470505714417, -0.13176259398460388, 0.03243470564484596, -0.26656675338745117], [0.7560581564903259, 1.1374461650848389, -1.348492980003357, -0.5450115203857422]]","[[0.3774363555969165, 0.11854230170911917, 0.12497691344555789, 0.37904442924840637], [0.0799889498947816, 0.4512881389031724, 0.42042503230748735, 0.048297878894558686], [0.08057623116444852, 0.42885734352894594, 0.43970073939261617, 0.05086568591398937], [0.461998483873932, 0.0013121813291277489, 0.014897290339743898, 0.5217920444571964]]",1.5026684999465942,2,"[[1.0, 0.0], [0.0, 1.0], [1.0, 0.0], [0.0, 1.0]]",0,"[1.0, 0.0, 0.0, 0.0]","[0.509521484375, 0.494140625, 0.49951171875, 0.505615234375, 0.4931640625, 0.5068359375, 0.51318359375, 0.48681640625, 0.493408203125, 0.5048828125]","[0.4996922016143799, 0.49686741828918457, 0.5000431537628174, 0.5029797554016113, 0.4998830556869507, 0.5027518272399902, 0.5048673152923584, 0.4974716901779175, 0.499691367149353, 0.5012779831886292]","[inf, inf, inf, inf, inf, inf, inf, inf, inf, inf]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[0.5392708778381348, 0.5403207540512085, 0.5373806953430176, 0.5371242761611938, 0.5396870970726013, 0.5379099249839783, 0.5366015434265137, 0.5409692525863647, 0.539014995098114, 0.5374858379364014]"
4,"[0.2500000000000001, 0.24999999999999992, 0.24999999999999997, 0.24999999999999997]",0.75,"[[1.0, 0.5638489723205566, 1.425191879272461, 0.09792181849479675], [1.0, -0.8274552822113037, -0.7772546410560608, 0.3453664779663086], [1.0, -0.819622814655304, 0.6802589893341064, -0.36283648014068604], [1.0, 1.0832291841506958, -1.3281961679458618, -0.08045182377099991]]","[[1.0, 0.0, 0.0, 0.0], [0.0, 0.75, 0.0, 0.0], [0.0, 0.0, 0.0191925298422575, 0.0], [0.0, 0.0, 0.0, 0.021024858579039574]]","[[0.25, 0.25, 0.25, 0.25], [0.2740011513233185, -0.30787286162376404, -0.29117488861083984, 0.3250465989112854], [0.36589470505714417, -0.13176259398460388, 0.03243470564484596, -0.26656675338745117], [0.7560581564903259, 1.1374461650848389, -1.348492980003357, -0.5450115203857422]]","[[0.3774363555969165, 0.11854230170911917, 0.12497691344555789, 0.37904442924840637], [0.0799889498947816, 0.4512881389031724, 0.42042503230748735, 0.048297878894558686], [0.08057623116444852, 0.42885734352894594, 0.43970073939261617, 0.05086568591398937], [0.461998483873932, 0.0013121813291277489, 0.014897290339743898, 0.5217920444571964]]",1.5026684999465942,2,"[[0.9583073097263419, 0.04169269027365807], [0.04169269027365807, 0.9583073097263419], [0.9583073097263419, 0.04169269027365807], [0.04169269027365807, 0.9583073097263419]]",0.25,"[1.0, 0.0, 0.0, 0.0]","[0.505615234375, 0.500244140625, 0.495849609375, 0.50244140625, 0.49951171875, 0.502685546875, 0.51123046875, 0.48876953125, 0.48681640625, 0.50048828125]","[0.49927759170532227, 0.49869978427886963, 0.49891313910484314, 0.5026416182518005, 0.4995020925998688, 0.5012656450271606, 0.5034423470497131, 0.4983999729156494, 0.49673110246658325, 0.4980352520942688]","[0.987820029258728, 1.0057506561279297, 1.0149695873260498, 0.9603591561317444, 0.9632297158241272, 0.9526594877243042, 0.9457505345344543, 0.9739526510238647, 0.9930930733680725, 1.0060944557189941]","[0.5998725891113281, 0.619125485420227, 0.6425538659095764, 0.5723663568496704, 0.5686864256858826, 0.5615401864051819, 0.5521361827850342, 0.5798922777175903, 0.6018894910812378, 0.620805025100708]","[0.405706524848938, 0.40405189990997314, 0.40099531412124634, 0.4006563425064087, 0.4034401774406433, 0.4018596410751343, 0.4006713032722473, 0.4035983979701996, 0.40465742349624634, 0.4032958149909973]"
4,"[0.2500000000000001, 0.24999999999999992, 0.24999999999999997, 0.24999999999999997]",0.75,"[[1.0, 0.5638489723205566, 1.425191879272461, 0.09792181849479675], [1.0, -0.8274552822113037, -0.7772546410560608, 0.3453664779663086], [1.0, -0.819622814655304, 0.6802589893341064, -0.36283648014068604], [1.0, 1.0832291841506958, -1.3281961679458618, -0.08045182377099991]]","[[1.0, 0.0, 0.0, 0.0], [0.0, 0.75, 0.0, 0.0], [0.0, 0.0, 0.0191925298422575, 0.0], [0.0, 0.0, 0.0, 0.021024858579039574]]","[[0.25, 0.25, 0.25, 0.25], [0.2740011513233185, -0.30787286162376404, -0.29117488861083984, 0.3250465989112854], [0.36589470505714417, -0.13176259398460388, 0.03243470564484596, -0.26656675338745117], [0.7560581564903259, 1.1374461650848389, -1.348492980003357, -0.5450115203857422]]","[[0.3774363555969165, 0.11854230170911917, 0.12497691344555789, 0.37904442924840637], [0.0799889498947816, 0.4512881389031724, 0.42042503230748735, 0.048297878894558686], [0.08057623116444852, 0.42885734352894594, 0.43970073939261617, 0.05086568591398937], [0.461998483873932, 0.0013121813291277489, 0.014897290339743898, 0.5217920444571964]]",1.5026684999465942,2,"[[0.8899721355616947, 0.11002786443830526], [0.11002786443830526, 0.8899721355616947], [0.8899721355616947, 0.11002786443830526], [0.11002786443830526, 0.8899721355616947]]",0.5,"[1.0, 0.0, 0.0, 0.0]","[0.515380859375, 0.506103515625, 0.484375, 0.503173828125, 0.494384765625, 0.495849609375, 0.50390625, 0.489990234375, 0.49951171875, 0.505859375]","[0.50309157371521, 0.5010310411453247, 0.49546921253204346, 0.5012380480766296, 0.4976154863834381, 0.4969440698623657, 0.5022347569465637, 0.4985188841819763, 0.49922144412994385, 0.4999350905418396]","[0.53322833776474, 0.5502517223358154, 0.5750352740287781, 0.5129202008247375, 0.5109255313873291, 0.5136534571647644, 0.5004928112030029, 0.5250717401504517, 0.543602466583252, 0.5568032264709473]","[0.42206403613090515, 0.4403374195098877, 0.4774102568626404, 0.3996846377849579, 0.3927396535873413, 0.3951982855796814, 0.38056549429893494, 0.4083002805709839, 0.42995718121528625, 0.44916844367980957]","[0.3145991563796997, 0.3130704462528229, 0.31575459241867065, 0.3099077343940735, 0.3125234842300415, 0.31405138969421387, 0.31006425619125366, 0.31357812881469727, 0.3152094781398773, 0.31432029604911804]"
4,"[0.2500000000000001, 0.24999999999999992, 0.24999999999999997, 0.24999999999999997]",0.75,"[[1.0, 0.5638489723205566, 1.425191879272461, 0.09792181849479675], [1.0, -0.8274552822113037, -0.7772546410560608, 0.3453664779663086], [1.0, -0.819622814655304, 0.6802589893341064, -0.36283648014068604], [1.0, 1.0832291841506958, -1.3281961679458618, -0.08045182377099991]]","[[1.0, 0.0, 0.0, 0.0], [0.0, 0.75, 0.0, 0.0], [0.0, 0.0, 0.0191925298422575, 0.0], [0.0, 0.0, 0.0, 0.021024858579039574]]","[[0.25, 0.25, 0.25, 0.25], [0.2740011513233185, -0.30787286162376404, -0.29117488861083984, 0.3250465989112854], [0.36589470505714417, -0.13176259398460388, 0.03243470564484596, -0.26656675338745117], [0.7560581564903259, 1.1374461650848389, -1.348492980003357, -0.5450115203857422]]","[[0.3774363555969165, 0.11854230170911917, 0.12497691344555789, 0.37904442924840637], [0.0799889498947816, 0.4512881389031724, 0.42042503230748735, 0.048297878894558686], [0.08057623116444852, 0.42885734352894594, 0.43970073939261617, 0.05086568591398937], [0.461998483873932, 0.0013121813291277489, 0.014897290339743898, 0.5217920444571964]]",1.5026684999465942,2,"[[0.7854982551402111, 0.2145017448597889], [0.2145017448597889, 0.7854982551402111], [0.7854982551402111, 0.2145017448597889], [0.2145017448597889, 0.7854982551402111]]",0.75,"[1.0, 0.0, 0.0, 0.0]","[0.503173828125, 0.494384765625, 0.482177734375, 0.49853515625, 0.49365234375, 0.49755859375, 0.5048828125, 0.485595703125, 0.503662109375, 0.495361328125]","[0.4995572566986084, 0.4977203607559204, 0.4963580071926117, 0.5010301470756531, 0.49622392654418945, 0.49887293577194214, 0.5006359815597534, 0.496135950088501, 0.5019897222518921, 0.4971840977668762]","[0.2671891450881958, 0.2760365605354309, 0.30213823914527893, 0.24669571220874786, 0.24454842507839203, 0.24233296513557434, 0.2361152470111847, 0.2505224347114563, 0.2659118175506592, 0.2843884527683258]","[0.25279995799064636, 0.2643318772315979, 0.3008354902267456, 0.23034407198429108, 0.22444099187850952, 0.2217424511909485, 0.21294623613357544, 0.23351457715034485, 0.2508510947227478, 0.27618134021759033]","[0.22295022010803223, 0.22002004086971283, 0.22993101179599762, 0.21564996242523193, 0.216359943151474, 0.21677719056606293, 0.21347831189632416, 0.21565879881381989, 0.22002187371253967, 0.2227155715227127]"
8,"[0.12500000000000006, 0.125, 0.12499999999999997, 0.12500000000000003, 0.125, 0.12500000000000003, 0.125, 0.125]",0.75,"[[1.0, -0.5593091249465942, -0.45481231808662415, -0.7192017436027527, 1.157834529876709, -0.42224472761154175, -1.3828614950180054, 1.0113439559936523], [1.0, -1.662286639213562, 0.9988362193107605, 0.10926518589258194, 0.10427523404359818, 0.16972391307353973, -0.3197491765022278, -2.8170228004455566], [1.0, 1.8174607753753662, 0.5515197515487671, -0.12183718383312225, 0.33021780848503113, 1.0447428226470947, -2.2989919185638428, 0.09147253632545471], [1.0, -0.7235271334648132, 1.0374189615249634, -0.9617246985435486, -0.7174623608589172, -1.5195162296295166, 1.2741026878356934, -0.9984580278396606], [1.0, 2.0435054302215576, -0.9630208611488342, -1.0354455709457397, -0.331949383020401, 1.1385726928710938, 0.3620660901069641, 0.6472607851028442], [1.0, -1.283366322517395, -0.613692045211792, -0.22371378540992737, 0.4421839714050293, 1.11940598487854, 2.035951852798462, 3.023305892944336], [1.0, -0.14332018792629242, 0.21947689354419708, 1.9565985202789307, 0.154354527592659, -2.0390212535858154, 0.4411119818687439, -1.3268373012542725], [1.0, 0.5106267929077148, -0.7757521867752075, 0.9960576891899109, -1.1249713897705078, 0.5083105564117432, -0.11209772527217865, 0.36894097924232483]]","[[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.75, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.7330919504165649, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.6525711417198181, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.6843486428260803, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.7001930475234985, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7085567712783813, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7210759520530701]]","[[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125], [-0.16282185912132263, -0.14246754348278046, 0.15465624630451202, -0.008130713365972042, 0.22281858325004578, -0.0386420413851738, 0.16331708431243896, -0.18872985243797302], [-0.34737831354141235, -0.08616182208061218, 0.5105882287025452, 0.2736535370349884, -0.3409217298030853, 0.2063986361026764, -0.006806524004787207, -0.2093721628189087], [-0.1805983930826187, -0.00869601871818304, 0.11238780617713928, -0.19634874165058136, -0.1644701510667801, 0.10981148481369019, 0.23275209963321686, 0.09516199678182602], [0.05768810957670212, 0.1179121732711792, 0.03153693675994873, -0.3048616945743561, 0.23393729329109192, 0.1441677212715149, 0.30504894256591797, -0.5854293704032898], [-0.20055578649044037, 0.2276528924703598, 0.09551883488893509, -0.1963626891374588, 0.06102580949664116, 0.14556092023849487, -0.12311279773712158, -0.009727062657475471], [-0.2299681305885315, 0.03216026350855827, -0.08771195262670517, -0.004164297599345446, 0.20961707830429077, 0.15985411405563354, 0.15479010343551636, -0.2345772236585617], [0.026387328281998634, -0.2430773228406906, 0.1553700715303421, 0.11613767594099045, -0.22597043216228485, 0.14049038290977478, -0.05927027016878128, 0.0899324044585228]]","[[0.7434626457653404, 0.03491750190434037, 0.033133654181892035, 0.03459034692617316, 0.019532456048123804, 0.037874726607011834, 0.03273917948600153, 0.06374948908111693], [0.03953543469984411, 0.7608471942087729, 0.03194655897024905, 0.04145975511007771, 0.02131148458259697, 0.03813193950103762, 0.025465591654541906, 0.04130204127287971], [0.01964350161811719, 0.02141629287101584, 0.7634426810409236, 0.042076709394258824, 0.04510388047122243, 0.03497654408076668, 0.04917860324255247, 0.024161787281142908], [0.020958120192963236, 0.046172646495609884, 0.05069984403173796, 0.7319914928353223, 0.02016683478782242, 0.051531314154406066, 0.04874855133664906, 0.029731196165489093], [0.023054691874320785, 0.022858873829448692, 0.04462180065209687, 0.01786384568628348, 0.7621339261800747, 0.03573602857323326, 0.06744065182052751, 0.02629018138401476], [0.050405747310076486, 0.03275457451645325, 0.026613000524994053, 0.03938998423013631, 0.016311915855545756, 0.7478997490424336, 0.02678770921219074, 0.059837319308169844], [0.05132376650565144, 0.04539691962182555, 0.02492019292740145, 0.05493109141212561, 0.05549527167202136, 0.025530812651659813, 0.7166114351455223, 0.025790510063792536], [0.05230099590940038, 0.036813303005398, 0.024928029069423027, 0.03467719179368335, 0.06216172735031558, 0.029695186100262713, 0.03597578325921782, 0.7234477835122991]]",1.5175448507070541,2,"[[1.0, 0.0], [0.0, 1.0], [1.0, 0.0], [0.0, 1.0], [1.0, 0.0], [0.0, 1.0], [1.0, 0.0], [0.0, 1.0]]",0,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.735595703125, 0.727783203125, 0.74365234375, 0.76513671875, 0.808837890625, 0.814697265625, 0.8291015625, 0.81787109375, 0.833740234375, 0.8369140625]","[0.5817015171051025, 0.6224968433380127, 0.6606508493423462, 0.6653387546539307, 0.7145953178405762, 0.7254654169082642, 0.7223424911499023, 0.7052626609802246, 0.7118821144104004, 0.7094374299049377]","[inf, inf, inf, inf, inf, inf, inf, inf, inf, inf]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[0.48448869585990906, 0.44915494322776794, 0.4076613187789917, 0.4088131785392761, 0.36885493993759155, 0.357680082321167, 0.36397692561149597, 0.38027557730674744, 0.3768867552280426, 0.3800464868545532]"
