num_state,steady_state,lambda2,U,Sigma,U_inv,A,A_entropy,num_observation,B,B_entropy,pi_0,llm_emission_acc,llm_emission_prob,llm_emission_reverse_kl,llm_emission_forward_kl,llm_emission_hellinger_distance
2,"[0.5000000000000001, 0.4999999999999999]",0.75,"[[1.0, 1.030020833015442], [1.0, -1.030020833015442]]","[[1.0, 0.0], [0.0, 0.75]]","[[0.5, 0.5], [0.4854271113872528, -0.4854270815849304]]","[[0.8750000260770329, 0.12499997392296713], [0.12499997392296713, 0.8750000260770329]]",0.5435643792152405,2,"[[0.8899721355616947, 0.11002786443830526], [0.11002786443830526, 0.8899721355616947]]",0.5,"[1.0, 0.0]","[0.630615234375, 0.619384765625, 0.6025390625, 0.62548828125, 0.646484375, 0.64111328125, 0.655029296875, 0.63818359375, 0.645263671875, 0.650146484375]","[0.5393040180206299, 0.5640109777450562, 0.5632628798484802, 0.5693947076797485, 0.5803374648094177, 0.5854648351669312, 0.5887815356254578, 0.5767636299133301, 0.5820720791816711, 0.5780271291732788]","[0.4275316298007965, 0.4192855954170227, 0.4536041021347046, 0.410273939371109, 0.3900800943374634, 0.38372600078582764, 0.3646535873413086, 0.37993597984313965, 0.3834116458892822, 0.3852747976779938]","[0.33870816230773926, 0.34179797768592834, 0.3893250524997711, 0.33819812536239624, 0.32764625549316406, 0.3214593529701233, 0.29792436957359314, 0.31043556332588196, 0.3169993758201599, 0.31769612431526184]","[0.27850067615509033, 0.255362868309021, 0.2630853056907654, 0.25239360332489014, 0.24072709679603577, 0.23531663417816162, 0.22876158356666565, 0.2380620837211609, 0.23745688796043396, 0.2407594472169876]"
2,"[0.5000000000000001, 0.4999999999999999]",0.75,"[[1.0, 1.030020833015442], [1.0, -1.030020833015442]]","[[1.0, 0.0], [0.0, 0.75]]","[[0.5, 0.5], [0.4854271113872528, -0.4854270815849304]]","[[0.8750000260770329, 0.12499997392296713], [0.12499997392296713, 0.8750000260770329]]",0.5435643792152405,2,"[[0.7854982551402111, 0.2145017448597889], [0.2145017448597889, 0.7854982551402111]]",0.75,"[1.0, 0.0]","[0.556884765625, 0.55029296875, 0.5322265625, 0.541259765625, 0.54638671875, 0.559326171875, 0.5654296875, 0.549072265625, 0.556884765625, 0.537109375]","[0.5142934322357178, 0.5259687900543213, 0.5198785066604614, 0.5215460062026978, 0.5202072262763977, 0.527208685874939, 0.5316296219825745, 0.5256432294845581, 0.5288691520690918, 0.5164984464645386]","[0.23456981778144836, 0.23935028910636902, 0.26683223247528076, 0.230213463306427, 0.23124708235263824, 0.2180834710597992, 0.20674976706504822, 0.21841849386692047, 0.23158468306064606, 0.2446894645690918]","[0.22306661307811737, 0.23373237252235413, 0.2688007652759552, 0.22272485494613647, 0.2224012315273285, 0.20760416984558105, 0.19338881969451904, 0.20784905552864075, 0.2240632176399231, 0.23620113730430603]","[0.20262373983860016, 0.195914164185524, 0.20967374742031097, 0.1989079862833023, 0.19950254261493683, 0.19208507239818573, 0.18396051228046417, 0.19009990990161896, 0.1960638016462326, 0.20240013301372528]"
2,"[0.5000000000000001, 0.4999999999999999]",0.5,"[[1.0, -1.2609658241271973], [1.0, 1.2609658241271973]]","[[1.0, 0.0], [0.0, 0.5]]","[[0.5, 0.5], [-0.3965214490890503, 0.3965214490890503]]","[[0.75, 0.25], [0.25, 0.75]]",0.8112781047821045,2,"[[1.0, 0.0], [0.0, 1.0]]",0,"[1.0, 0.0]","[0.6201171875, 0.570556640625, 0.572265625, 0.62451171875, 0.654541015625, 0.640625, 0.67822265625, 0.66796875, 0.679443359375, 0.677734375]","[0.5361864566802979, 0.5450685024261475, 0.5443344116210938, 0.5620660185813904, 0.5851926803588867, 0.5798671841621399, 0.59661865234375, 0.5910623073577881, 0.5918505191802979, 0.59171062707901]","[inf, inf, inf, inf, inf, inf, inf, inf, inf, inf]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[0.5151097774505615, 0.5043772459030151, 0.5024954080581665, 0.49268341064453125, 0.4742550849914551, 0.47797149419784546, 0.46736276149749756, 0.4719344675540924, 0.47071588039398193, 0.4706898331642151]"
2,"[0.5000000000000001, 0.4999999999999999]",0.5,"[[1.0, -1.2609658241271973], [1.0, 1.2609658241271973]]","[[1.0, 0.0], [0.0, 0.5]]","[[0.5, 0.5], [-0.3965214490890503, 0.3965214490890503]]","[[0.75, 0.25], [0.25, 0.75]]",0.8112781047821045,2,"[[0.9583073097263419, 0.04169269027365807], [0.04169269027365807, 0.9583073097263419]]",0.25,"[1.0, 0.0]","[0.579345703125, 0.541259765625, 0.554443359375, 0.587158203125, 0.605712890625, 0.603759765625, 0.63037109375, 0.630126953125, 0.6298828125, 0.62548828125]","[0.5221192836761475, 0.5291081666946411, 0.5303627252578735, 0.5410463213920593, 0.552503764629364, 0.5556724071502686, 0.5643037557601929, 0.5645351409912109, 0.5692564845085144, 0.5662591457366943]","[0.9070895910263062, 0.9165415167808533, 0.9480108022689819, 0.8664789199829102, 0.8496861457824707, 0.848808765411377, 0.7977873086929321, 0.8132342100143433, 0.8064258098602295, 0.8098331093788147]","[0.5483371615409851, 0.5734248161315918, 0.6170618534088135, 0.5393059253692627, 0.5426067113876343, 0.5393296480178833, 0.49518775939941406, 0.5049148797988892, 0.5080515742301941, 0.5065514445304871]","[0.3880109190940857, 0.3753007650375366, 0.3777826428413391, 0.3669908046722412, 0.3580355942249298, 0.3567523658275604, 0.34740856289863586, 0.35118529200553894, 0.3463248014450073, 0.34846317768096924]"
2,"[0.5000000000000001, 0.4999999999999999]",0.5,"[[1.0, -1.2609658241271973], [1.0, 1.2609658241271973]]","[[1.0, 0.0], [0.0, 0.5]]","[[0.5, 0.5], [-0.3965214490890503, 0.3965214490890503]]","[[0.75, 0.25], [0.25, 0.75]]",0.8112781047821045,2,"[[0.8899721355616947, 0.11002786443830526], [0.11002786443830526, 0.8899721355616947]]",0.5,"[1.0, 0.0]","[0.553466796875, 0.53076171875, 0.52685546875, 0.539306640625, 0.548828125, 0.552490234375, 0.5751953125, 0.566162109375, 0.567626953125, 0.559814453125]","[0.5133254528045654, 0.5194413661956787, 0.5114687085151672, 0.5160501003265381, 0.5229812264442444, 0.5240471363067627, 0.5344247221946716, 0.5321627855300903, 0.5332013368606567, 0.5289652347564697]","[0.5004344582557678, 0.5161821842193604, 0.5579328536987305, 0.49540606141090393, 0.48538124561309814, 0.4809225797653198, 0.45079073309898376, 0.4652270972728729, 0.4800145924091339, 0.4928869605064392]","[0.39526253938674927, 0.41874122619628906, 0.4701808989048004, 0.39751026034355164, 0.3927398920059204, 0.3839331865310669, 0.3541327118873596, 0.3705865144729614, 0.3888973593711853, 0.39852359890937805]","[0.30352526903152466, 0.29462721943855286, 0.30651599168777466, 0.29544317722320557, 0.29072606563568115, 0.28846681118011475, 0.27819034457206726, 0.2798116207122803, 0.28330478072166443, 0.28838375210762024]"
2,"[0.5000000000000001, 0.4999999999999999]",0.5,"[[1.0, -1.2609658241271973], [1.0, 1.2609658241271973]]","[[1.0, 0.0], [0.0, 0.5]]","[[0.5, 0.5], [-0.3965214490890503, 0.3965214490890503]]","[[0.75, 0.25], [0.25, 0.75]]",0.8112781047821045,2,"[[0.7854982551402111, 0.2145017448597889], [0.2145017448597889, 0.7854982551402111]]",0.75,"[1.0, 0.0]","[0.522705078125, 0.5, 0.504638671875, 0.499267578125, 0.506103515625, 0.513916015625, 0.51953125, 0.517578125, 0.50732421875, 0.4970703125]","[0.5043776035308838, 0.5003100633621216, 0.5002918243408203, 0.5015441179275513, 0.503656268119812, 0.5077659487724304, 0.5115187168121338, 0.5066342353820801, 0.5069099068641663, 0.4990752935409546]","[0.2586686611175537, 0.28206053376197815, 0.29918384552001953, 0.2530975043773651, 0.24438604712486267, 0.24240174889564514, 0.22695329785346985, 0.24595864117145538, 0.26818710565567017, 0.28553202748298645]","[0.24500182271003723, 0.2752261757850647, 0.30142834782600403, 0.2397688776254654, 0.22913521528244019, 0.2257867455482483, 0.20770497620105743, 0.2329895794391632, 0.2566035985946655, 0.2760331630706787]","[0.2166927605867386, 0.2196221947669983, 0.2268882393836975, 0.21497270464897156, 0.21250265836715698, 0.2109242081642151, 0.201369047164917, 0.2073281854391098, 0.2167077660560608, 0.22411182522773743]"
2,"[0.8888888888888888, 0.1111111111111111]",0.99,"[[1.0, -0.22664670646190643], [1.0, 1.8131740093231201]]","[[1.0, 0.0], [0.0, 0.9900000095367432]]","[[0.8888888955116272, 0.1111111119389534], [-0.49023914337158203, 0.4902391731739044]]","[[0.9988888725390033, 0.0011111274609966755], [0.008888899750179067, 0.991111100249821]]",0.019265078836017184,2,"[[1.0, 0.0], [0.0, 1.0]]",0,"[1.0, 0.0]","[0.998291015625, 0.99609375, 0.998291015625, 0.998291015625, 0.9951171875, 0.991943359375, 0.98046875, 0.92822265625, 0.915771484375, 0.9482421875]","[0.6906609535217285, 0.6906793117523193, 0.6938633918762207, 0.6984541416168213, 0.707003653049469, 0.7182629108428955, 0.738093376159668, 0.7490408420562744, 0.8006747961044312, 0.8715661764144897]","[inf, inf, inf, inf, inf, inf, inf, inf, inf, inf]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[0.4109816551208496, 0.4108346104621887, 0.40757590532302856, 0.40237927436828613, 0.3915737569332123, 0.37841570377349854, 0.3567063510417938, 0.3330610394477844, 0.2742736339569092, 0.2097337692975998]"
2,"[0.8888888888888888, 0.1111111111111111]",0.99,"[[1.0, -0.22664670646190643], [1.0, 1.8131740093231201]]","[[1.0, 0.0], [0.0, 0.9900000095367432]]","[[0.8888888955116272, 0.1111111119389534], [-0.49023914337158203, 0.4902391731739044]]","[[0.9988888725390033, 0.0011111274609966755], [0.008888899750179067, 0.991111100249821]]",0.019265078836017184,2,"[[0.9583073097263419, 0.04169269027365807], [0.04169269027365807, 0.9583073097263419]]",0.25,"[1.0, 0.0]","[0.88525390625, 0.864990234375, 0.8623046875, 0.88623046875, 0.918212890625, 0.8896484375, 0.932373046875, 0.950927734375, 0.948486328125, 0.95849609375]","[0.6379029750823975, 0.6521801948547363, 0.701095461845398, 0.7692152261734009, 0.8396828174591064, 0.834612250328064, 0.8847558498382568, 0.9079574346542358, 0.8996942043304443, 0.8931984901428223]","[0.5116190910339355, 0.49113181233406067, 0.40195634961128235, 0.2766084671020508, 0.18521597981452942, 0.22548359632492065, 0.08736804127693176, 0.04241986572742462, 0.03615836054086685, 0.03830587863922119]","[0.30899035930633545, 0.2998501658439636, 0.2452673316001892, 0.1681731641292572, 0.12573134899139404, 0.1551213264465332, 0.06637305021286011, 0.034429267048835754, 0.02763807773590088, 0.026768285781145096]","[0.29832324385643005, 0.2839953601360321, 0.23578831553459167, 0.17501898109912872, 0.11630456894636154, 0.12504401803016663, 0.08268819749355316, 0.052224233746528625, 0.04587085545063019, 0.05374743044376373]"
2,"[0.8888888888888888, 0.1111111111111111]",0.99,"[[1.0, -0.22664670646190643], [1.0, 1.8131740093231201]]","[[1.0, 0.0], [0.0, 0.9900000095367432]]","[[0.8888888955116272, 0.1111111119389534], [-0.49023914337158203, 0.4902391731739044]]","[[0.9988888725390033, 0.0011111274609966755], [0.008888899750179067, 0.991111100249821]]",0.019265078836017184,2,"[[0.8899721355616947, 0.11002786443830526], [0.11002786443830526, 0.8899721355616947]]",0.5,"[1.0, 0.0]","[0.74951171875, 0.7421875, 0.791748046875, 0.853759765625, 0.8818359375, 0.875732421875, 0.870849609375, 0.87158203125, 0.8798828125, 0.888427734375]","[0.5773096084594727, 0.6097346544265747, 0.6901793479919434, 0.7674478888511658, 0.8114118576049805, 0.8121471405029297, 0.7977079153060913, 0.7767007946968079, 0.7829933166503906, 0.777999997138977]","[0.33176735043525696, 0.2807955741882324, 0.17739862203598022, 0.08032859861850739, 0.052054114639759064, 0.05878405272960663, 0.05287082865834236, 0.05088416859507561, 0.050064682960510254, 0.050691358745098114]","[0.2664409279823303, 0.22692377865314484, 0.14558535814285278, 0.07351894676685333, 0.054620496928691864, 0.06442742049694061, 0.05254986882209778, 0.04629098251461983, 0.048313386738300323, 0.04591615870594978]","[0.24518010020256042, 0.20566263794898987, 0.15122844278812408, 0.09933852404356003, 0.08785013854503632, 0.09235797822475433, 0.08079355955123901, 0.07593867182731628, 0.0772450715303421, 0.0795920118689537]"
2,"[0.8888888888888888, 0.1111111111111111]",0.99,"[[1.0, -0.22664670646190643], [1.0, 1.8131740093231201]]","[[1.0, 0.0], [0.0, 0.9900000095367432]]","[[0.8888888955116272, 0.1111111119389534], [-0.49023914337158203, 0.4902391731739044]]","[[0.9988888725390033, 0.0011111274609966755], [0.008888899750179067, 0.991111100249821]]",0.019265078836017184,2,"[[0.7854982551402111, 0.2145017448597889], [0.2145017448597889, 0.7854982551402111]]",0.75,"[1.0, 0.0]","[0.62158203125, 0.64990234375, 0.71533203125, 0.74560546875, 0.760498046875, 0.739990234375, 0.748779296875, 0.7431640625, 0.759765625, 0.757080078125]","[0.52750563621521, 0.5651204586029053, 0.6249740719795227, 0.6596750020980835, 0.6726269721984863, 0.6530726552009583, 0.6571377515792847, 0.6394779682159424, 0.6482816338539124, 0.6480903625488281]","[0.20637953281402588, 0.1572902947664261, 0.09136337041854858, 0.06411563605070114, 0.07885074615478516, 0.0906403586268425, 0.06903354823589325, 0.05359099805355072, 0.05871422216296196, 0.06529804319143295]","[0.19967344403266907, 0.15251055359840393, 0.09443598240613937, 0.07493419200181961, 0.09496431052684784, 0.10634221136569977, 0.07642683386802673, 0.05387508496642113, 0.06144010275602341, 0.06938713788986206]","[0.18492498993873596, 0.1500229835510254, 0.11415542662143707, 0.10421713441610336, 0.11753372848033905, 0.12071271240711212, 0.10028259456157684, 0.08505076169967651, 0.09189723432064056, 0.0992647111415863]"
