num_state,steady_state,lambda2,U,Sigma,U_inv,A,A_entropy,num_observation,B,B_entropy,pi_0,llm_emission_acc,llm_emission_prob,llm_emission_reverse_kl,llm_emission_forward_kl,llm_emission_hellinger_distance
2,"[0.5000000000000001, 0.4999999999999999]",0.75,"[[1.0, 1.030020833015442], [1.0, -1.030020833015442]]","[[1.0, 0.0], [0.0, 0.75]]","[[0.5, 0.5], [0.4854271113872528, -0.4854270815849304]]","[[0.8750000260770329, 0.12499997392296713], [0.12499997392296713, 0.8750000260770329]]",0.5435643792152405,2,"[[0.8899721355616947, 0.11002786443830526], [0.11002786443830526, 0.8899721355616947]]",0.5,"[1.0, 0.0]","[0.674560546875, 0.64697265625, 0.67138671875, 0.6708984375, 0.700439453125, 0.699951171875, 0.706298828125, 0.712890625, 0.71337890625, 0.708984375]","[0.5908424854278564, 0.5870523452758789, 0.5956987142562866, 0.5921664237976074, 0.5911414623260498, 0.5891770124435425, 0.5833545923233032, 0.583174467086792, 0.5841364860534668, 0.587222695350647]","[0.35872697830200195, 0.37053507566452026, 0.36255523562431335, 0.3572102189064026, 0.3268904387950897, 0.3222602605819702, 0.32310155034065247, 0.31696847081184387, 0.3162566125392914, 0.3203977048397064]","[0.28741025924682617, 0.30569297075271606, 0.3070381283760071, 0.2954528033733368, 0.2604183554649353, 0.2528490722179413, 0.2514027953147888, 0.24713075160980225, 0.24657362699508667, 0.25138145685195923]","[0.2231074571609497, 0.23297196626663208, 0.23110663890838623, 0.22876305878162384, 0.2258838713169098, 0.227293461561203, 0.23365294933319092, 0.23379924893379211, 0.23410819470882416, 0.23192986845970154]"
2,"[0.5000000000000001, 0.4999999999999999]",0.75,"[[1.0, 1.030020833015442], [1.0, -1.030020833015442]]","[[1.0, 0.0], [0.0, 0.75]]","[[0.5, 0.5], [0.4854271113872528, -0.4854270815849304]]","[[0.8750000260770329, 0.12499997392296713], [0.12499997392296713, 0.8750000260770329]]",0.5435643792152405,2,"[[0.7854982551402111, 0.2145017448597889], [0.2145017448597889, 0.7854982551402111]]",0.75,"[1.0, 0.0]","[0.59130859375, 0.5673828125, 0.569580078125, 0.579345703125, 0.574951171875, 0.5791015625, 0.583740234375, 0.58203125, 0.600830078125, 0.5908203125]","[0.5445263385772705, 0.5397040247917175, 0.5365902185440063, 0.5309451222419739, 0.5291711091995239, 0.5279369354248047, 0.5244810581207275, 0.5211608409881592, 0.5228643417358398, 0.5239156484603882]","[0.2101294994354248, 0.2168700248003006, 0.21334083378314972, 0.20034855604171753, 0.18207643926143646, 0.17507340013980865, 0.1733311414718628, 0.1674758493900299, 0.17095455527305603, 0.17600300908088684]","[0.20127741992473602, 0.2190311849117279, 0.21020705997943878, 0.1907152533531189, 0.16547143459320068, 0.15676231682300568, 0.15279258787631989, 0.149015411734581, 0.15268346667289734, 0.15818554162979126]","[0.1735210418701172, 0.18987351655960083, 0.1899028718471527, 0.184045672416687, 0.1804279386997223, 0.18162915110588074, 0.18381419777870178, 0.18567398190498352, 0.18710045516490936, 0.18660929799079895]"
2,"[0.5000000000000001, 0.4999999999999999]",0.5,"[[1.0, -1.2609658241271973], [1.0, 1.2609658241271973]]","[[1.0, 0.0], [0.0, 0.5]]","[[0.5, 0.5], [-0.3965214490890503, 0.3965214490890503]]","[[0.75, 0.25], [0.25, 0.75]]",0.8112781047821045,2,"[[1.0, 0.0], [0.0, 1.0]]",0,"[1.0, 0.0]","[0.650634765625, 0.646484375, 0.656005859375, 0.68408203125, 0.70263671875, 0.70947265625, 0.745361328125, 0.747802734375, 0.73779296875, 0.748046875]","[0.5732142925262451, 0.565274715423584, 0.582897424697876, 0.5882483720779419, 0.5906439423561096, 0.587742805480957, 0.5919539928436279, 0.5951899290084839, 0.5920807123184204, 0.6037923097610474]","[inf, inf, inf, inf, inf, inf, inf, inf, inf, inf]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[0.4857622981071472, 0.49108943343162537, 0.4774667024612427, 0.4747515618801117, 0.47502732276916504, 0.4780130386352539, 0.4761110544204712, 0.47377118468284607, 0.4756166338920593, 0.4670276641845703]"
2,"[0.5000000000000001, 0.4999999999999999]",0.5,"[[1.0, -1.2609658241271973], [1.0, 1.2609658241271973]]","[[1.0, 0.0], [0.0, 0.5]]","[[0.5, 0.5], [-0.3965214490890503, 0.3965214490890503]]","[[0.75, 0.25], [0.25, 0.75]]",0.8112781047821045,2,"[[0.9583073097263419, 0.04169269027365807], [0.04169269027365807, 0.9583073097263419]]",0.25,"[1.0, 0.0]","[0.619384765625, 0.60693359375, 0.616943359375, 0.62841796875, 0.648193359375, 0.65771484375, 0.6787109375, 0.699462890625, 0.697509765625, 0.69873046875]","[0.5558052062988281, 0.5478758215904236, 0.5604076385498047, 0.5613380074501038, 0.5583759546279907, 0.557282567024231, 0.5581939220428467, 0.5630543231964111, 0.5617160797119141, 0.5714930295944214]","[0.8410431742668152, 0.8520799279212952, 0.8179665803909302, 0.7982052564620972, 0.7864078283309937, 0.7849100828170776, 0.7667672038078308, 0.7586582899093628, 0.7638409733772278, 0.7391731142997742]","[0.5184484124183655, 0.5333045721054077, 0.5103516578674316, 0.49083995819091797, 0.4732552170753479, 0.46568095684051514, 0.450105220079422, 0.4467194676399231, 0.4524393677711487, 0.4404677748680115]","[0.35858219861984253, 0.36149680614471436, 0.35326308012008667, 0.35190194845199585, 0.3560735583305359, 0.35895752906799316, 0.3571211099624634, 0.35612139105796814, 0.35592788457870483, 0.3478899300098419]"
2,"[0.5000000000000001, 0.4999999999999999]",0.5,"[[1.0, -1.2609658241271973], [1.0, 1.2609658241271973]]","[[1.0, 0.0], [0.0, 0.5]]","[[0.5, 0.5], [-0.3965214490890503, 0.3965214490890503]]","[[0.75, 0.25], [0.25, 0.75]]",0.8112781047821045,2,"[[0.8899721355616947, 0.11002786443830526], [0.11002786443830526, 0.8899721355616947]]",0.5,"[1.0, 0.0]","[0.5859375, 0.56494140625, 0.568359375, 0.566650390625, 0.580078125, 0.572509765625, 0.5927734375, 0.6015625, 0.61279296875, 0.612548828125]","[0.5396733283996582, 0.5316744446754456, 0.5326266884803772, 0.5296859741210938, 0.5302245616912842, 0.5260732173919678, 0.5277278423309326, 0.5255429744720459, 0.5274883508682251, 0.5322539806365967]","[0.4672877788543701, 0.47644299268722534, 0.46387165784835815, 0.4536570906639099, 0.43432682752609253, 0.43206799030303955, 0.42304664850234985, 0.42029500007629395, 0.42218106985092163, 0.41943687200546265]","[0.3741755485534668, 0.3894904851913452, 0.3729285001754761, 0.35632193088531494, 0.33295947313308716, 0.32736244797706604, 0.3171422481536865, 0.3163986802101135, 0.31938648223876953, 0.31851255893707275]","[0.27516573667526245, 0.28349506855010986, 0.2825506329536438, 0.2836577296257019, 0.28483980894088745, 0.2880397140979767, 0.2869018614292145, 0.2882070541381836, 0.2876889407634735, 0.2845730185508728]"
2,"[0.5000000000000001, 0.4999999999999999]",0.5,"[[1.0, -1.2609658241271973], [1.0, 1.2609658241271973]]","[[1.0, 0.0], [0.0, 0.5]]","[[0.5, 0.5], [-0.3965214490890503, 0.3965214490890503]]","[[0.75, 0.25], [0.25, 0.75]]",0.8112781047821045,2,"[[0.7854982551402111, 0.2145017448597889], [0.2145017448597889, 0.7854982551402111]]",0.75,"[1.0, 0.0]","[0.547119140625, 0.5078125, 0.52294921875, 0.513916015625, 0.525146484375, 0.517822265625, 0.52197265625, 0.5087890625, 0.5244140625, 0.52001953125]","[0.5190742015838623, 0.5076479911804199, 0.5119000673294067, 0.504958987236023, 0.50760817527771, 0.5065028667449951, 0.5075159072875977, 0.5040762424468994, 0.5068196058273315, 0.5061495304107666]","[0.2491265833377838, 0.25829052925109863, 0.23784177005290985, 0.22942689061164856, 0.2079700231552124, 0.20317205786705017, 0.197953462600708, 0.19358870387077332, 0.19659385085105896, 0.20535947382450104]","[0.23844733834266663, 0.26024898886680603, 0.22729717195034027, 0.21231770515441895, 0.18629270792007446, 0.17996273934841156, 0.1730780154466629, 0.1706911325454712, 0.17432279884815216, 0.18353566527366638]","[0.2027055323123932, 0.21377335488796234, 0.20761142671108246, 0.20702534914016724, 0.2039678543806076, 0.2055010199546814, 0.20409154891967773, 0.20588418841362, 0.2069351077079773, 0.20842662453651428]"
2,"[0.8888888888888888, 0.1111111111111111]",0.99,"[[1.0, -0.22664670646190643], [1.0, 1.8131740093231201]]","[[1.0, 0.0], [0.0, 0.9900000095367432]]","[[0.8888888955116272, 0.1111111119389534], [-0.49023914337158203, 0.4902391731739044]]","[[0.9988888725390033, 0.0011111274609966755], [0.008888899750179067, 0.991111100249821]]",0.019265078836017184,2,"[[1.0, 0.0], [0.0, 1.0]]",0,"[1.0, 0.0]","[0.998046875, 0.996337890625, 0.99560546875, 0.997314453125, 0.998779296875, 0.998046875, 0.99755859375, 0.9970703125, 0.994384765625, 0.953857421875]","[0.8229219913482666, 0.8214371204376221, 0.8229773044586182, 0.8263945579528809, 0.8328256011009216, 0.8425118923187256, 0.8646262288093567, 0.8969256281852722, 0.9358198642730713, 0.940620481967926]","[inf, inf, inf, inf, inf, inf, inf, inf, inf, inf]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[0.3044857978820801, 0.30555519461631775, 0.30410730838775635, 0.3001299500465393, 0.2917185425758362, 0.27615267038345337, 0.23816579580307007, 0.17987704277038574, 0.1130959689617157, 0.08329549431800842]"
2,"[0.8888888888888888, 0.1111111111111111]",0.99,"[[1.0, -0.22664670646190643], [1.0, 1.8131740093231201]]","[[1.0, 0.0], [0.0, 0.9900000095367432]]","[[0.8888888955116272, 0.1111111119389534], [-0.49023914337158203, 0.4902391731739044]]","[[0.9988888725390033, 0.0011111274609966755], [0.008888899750179067, 0.991111100249821]]",0.019265078836017184,2,"[[0.9583073097263419, 0.04169269027365807], [0.04169269027365807, 0.9583073097263419]]",0.25,"[1.0, 0.0]","[0.918212890625, 0.919921875, 0.927001953125, 0.938232421875, 0.952392578125, 0.95166015625, 0.941162109375, 0.94921875, 0.946044921875, 0.956787109375]","[0.758737325668335, 0.7778303027153015, 0.8077569603919983, 0.8553048372268677, 0.8931405544281006, 0.8979171514511108, 0.8863377571105957, 0.8878375887870789, 0.8768165111541748, 0.8811143636703491]","[0.24303379654884338, 0.19584496319293976, 0.15640889108181, 0.10366420447826385, 0.06283951550722122, 0.06182585656642914, 0.061673853546381, 0.05821269378066063, 0.06350859999656677, 0.055276960134506226]","[0.14784777164459229, 0.11794176697731018, 0.09640470892190933, 0.06833073496818542, 0.048367224633693695, 0.051291462033987045, 0.04826819896697998, 0.044337205588817596, 0.04635992646217346, 0.03830671310424805]","[0.18913570046424866, 0.17017996311187744, 0.14300164580345154, 0.10253944993019104, 0.07927199453115463, 0.07689184695482254, 0.0753234326839447, 0.07237060368061066, 0.07468030601739883, 0.07222503423690796]"
2,"[0.8888888888888888, 0.1111111111111111]",0.99,"[[1.0, -0.22664670646190643], [1.0, 1.8131740093231201]]","[[1.0, 0.0], [0.0, 0.9900000095367432]]","[[0.8888888955116272, 0.1111111119389534], [-0.49023914337158203, 0.4902391731739044]]","[[0.9988888725390033, 0.0011111274609966755], [0.008888899750179067, 0.991111100249821]]",0.019265078836017184,2,"[[0.8899721355616947, 0.11002786443830526], [0.11002786443830526, 0.8899721355616947]]",0.5,"[1.0, 0.0]","[0.81787109375, 0.82080078125, 0.852783203125, 0.858154296875, 0.885009765625, 0.879150390625, 0.8740234375, 0.872314453125, 0.88037109375, 0.888916015625]","[0.6777446269989014, 0.7063544988632202, 0.7505186200141907, 0.7763510942459106, 0.7884452939033508, 0.7751830816268921, 0.7607064247131348, 0.7505372762680054, 0.7471951246261597, 0.745267391204834]","[0.17346826195716858, 0.11707931011915207, 0.08474203944206238, 0.06639514863491058, 0.045189205557107925, 0.04651698097586632, 0.043580248951911926, 0.04716033488512039, 0.047081418335437775, 0.04759739339351654]","[0.13458192348480225, 0.09229999780654907, 0.07567394524812698, 0.06491109728813171, 0.04550604894757271, 0.043202955275774, 0.03782730549573898, 0.04032692685723305, 0.040180742740631104, 0.04002901911735535]","[0.13686209917068481, 0.11917729675769806, 0.10576367378234863, 0.09295376390218735, 0.07590452581644058, 0.06962426006793976, 0.07049310207366943, 0.07528383284807205, 0.07870364189147949, 0.08293308317661285]"
2,"[0.8888888888888888, 0.1111111111111111]",0.99,"[[1.0, -0.22664670646190643], [1.0, 1.8131740093231201]]","[[1.0, 0.0], [0.0, 0.9900000095367432]]","[[0.8888888955116272, 0.1111111119389534], [-0.49023914337158203, 0.4902391731739044]]","[[0.9988888725390033, 0.0011111274609966755], [0.008888899750179067, 0.991111100249821]]",0.019265078836017184,2,"[[0.7854982551402111, 0.2145017448597889], [0.2145017448597889, 0.7854982551402111]]",0.75,"[1.0, 0.0]","[0.69140625, 0.698974609375, 0.7412109375, 0.74755859375, 0.787109375, 0.771240234375, 0.7705078125, 0.75732421875, 0.7705078125, 0.772216796875]","[0.5904655456542969, 0.6130887269973755, 0.6424752473831177, 0.6500091552734375, 0.6629306077957153, 0.6496599912643433, 0.6408224701881409, 0.6271107196807861, 0.6263923645019531, 0.6263083219528198]","[0.13442032039165497, 0.1003197580575943, 0.07738925516605377, 0.058907583355903625, 0.03387218341231346, 0.02899196371436119, 0.02829345129430294, 0.027147212997078896, 0.030523400753736496, 0.03302518278360367]","[0.1252681314945221, 0.10406751930713654, 0.0872347429394722, 0.06636577099561691, 0.03721556439995766, 0.027981799095869064, 0.02763546071946621, 0.0260922908782959, 0.02915196120738983, 0.03135904669761658]","[0.12323255091905594, 0.12290430814027786, 0.11283055692911148, 0.09613282978534698, 0.07107053697109222, 0.05349572002887726, 0.05927332490682602, 0.05866624414920807, 0.06199445575475693, 0.06508031487464905]"
