num_state,steady_state,lambda2,U,Sigma,U_inv,A,A_entropy,num_observation,B,B_entropy,pi_0,llm_qwen_1_5b_acc,llm_qwen_1_5b_prob,llm_qwen_1_5b_reverse_kl,llm_qwen_1_5b_forward_kl,llm_qwen_1_5b_hellinger_distance,random_emission_acc,random_emission_prob,random_emission_reverse_kl,random_emission_forward_kl,random_emission_hellinger_distance,1-gram_acc,1-gram_prob,1-gram_reverse_kl,1-gram_forward_kl,1-gram_hellinger_distance,2-gram_acc,2-gram_prob,2-gram_reverse_kl,2-gram_forward_kl,2-gram_hellinger_distance,3-gram_acc,3-gram_prob,3-gram_reverse_kl,3-gram_forward_kl,3-gram_hellinger_distance,4-gram_acc,4-gram_prob,4-gram_reverse_kl,4-gram_forward_kl,4-gram_hellinger_distance,p_o_given_prev_h_acc,p_o_given_prev_h_prob,p_o_given_prev_h_reverse_kl,p_o_given_prev_h_forward_kl,p_o_given_prev_h_hellinger_distance,p_o_t_given_prev_1_o_acc,p_o_t_given_prev_1_o_prob,p_o_t_given_prev_1_o_reverse_kl,p_o_t_given_prev_1_o_forward_kl,p_o_t_given_prev_1_o_hellinger_distance,p_o_t_given_prev_2_o_acc,p_o_t_given_prev_2_o_prob,p_o_t_given_prev_2_o_reverse_kl,p_o_t_given_prev_2_o_forward_kl,p_o_t_given_prev_2_o_hellinger_distance,p_o_t_given_prev_3_o_acc,p_o_t_given_prev_3_o_prob,p_o_t_given_prev_3_o_reverse_kl,p_o_t_given_prev_3_o_forward_kl,p_o_t_given_prev_3_o_hellinger_distance,p_o_t_given_prev_4_o_acc,p_o_t_given_prev_4_o_prob,p_o_t_given_prev_4_o_reverse_kl,p_o_t_given_prev_4_o_forward_kl,p_o_t_given_prev_4_o_hellinger_distance,p_o_t_given_prev_all_o_acc,p_o_t_given_prev_all_o_prob,p_o_t_given_prev_all_o_reverse_kl,p_o_t_given_prev_all_o_forward_kl,p_o_t_given_prev_all_o_hellinger_distance,viterbi_acc,viterbi_prob,viterbi_reverse_kl,viterbi_forward_kl,viterbi_hellinger_distance,bw_acc,bw_prob,bw_reverse_kl,bw_forward_kl,bw_hellinger_distance,llm_llama_1b_acc,llm_llama_1b_prob,llm_llama_1b_reverse_kl,llm_llama_1b_forward_kl,llm_llama_1b_hellinger_distance,llm_llama_3b_acc,llm_llama_3b_prob,llm_llama_3b_reverse_kl,llm_llama_3b_forward_kl,llm_llama_3b_hellinger_distance,llm_llama_8b_acc,llm_llama_8b_prob,llm_llama_8b_reverse_kl,llm_llama_8b_forward_kl,llm_llama_8b_hellinger_distance,llm_qwen_0_5b_acc,llm_qwen_0_5b_prob,llm_qwen_0_5b_reverse_kl,llm_qwen_0_5b_forward_kl,llm_qwen_0_5b_hellinger_distance,llm_qwen_3b_acc,llm_qwen_3b_prob,llm_qwen_3b_reverse_kl,llm_qwen_3b_forward_kl,llm_qwen_3b_hellinger_distance,llm_qwen_7b_acc,llm_qwen_7b_prob,llm_qwen_7b_reverse_kl,llm_qwen_7b_forward_kl,llm_qwen_7b_hellinger_distance,lstm_emission_acc,lstm_emission_prob,lstm_emission_reverse_kl,lstm_emission_forward_kl,lstm_emission_hellinger_distance
4,"[0.2500000000000001, 0.24999999999999992, 0.24999999999999997, 0.24999999999999997]",0.75,"[[1.0, -0.37738028168678284, -1.0025649070739746, 0.6926920413970947], [1.0, 0.36681893467903137, 0.2759348452091217, 0.0742737352848053], [1.0, -0.13568760454654694, 0.08834633231163025, -0.8822617530822754], [1.0, 0.14624883234500885, 0.6382837295532227, 0.11529599875211716]]","[[1.0, 0.0, 0.0, 0.0], [0.0, 0.75, 0.0, 0.0], [0.0, 0.0, 0.749872088432312, 0.0], [0.0, 0.0, 0.0, 0.7345929145812988]]","[[0.25, 0.25, 0.25, 0.25], [-0.4936698377132416, 2.846864938735962, -0.4028114974498749, -1.9503835439682007], [-0.3373587429523468, -0.9980179667472839, -0.1542253941297531, 1.4896020889282227], [0.32550477981567383, -0.2544090747833252, -0.8035809397697449, 0.7324850559234619]]","[[0.8089828263500722, 0.06508708776081655, 0.07105631483272491, 0.054873771056386356], [0.06213939657184199, 0.8128264779079045, 0.06342500909753103, 0.0616091164227225], [0.06692846537409719, 0.05905297570199536, 0.8015785125349609, 0.0724400463889465], [0.06194944772048962, 0.06303319428910605, 0.06394010877520008, 0.8110772492152043]]",1.0069639831781387,4,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]",0,"[1.0, 0.0, 0.0, 0.0]","[0.714111328125, 0.727294921875, 0.7822265625, 0.78515625, 0.8115234375, 0.803955078125, 0.80029296875, 0.8017578125, 0.80322265625, 0.793701171875]","[0.3693543076515198, 0.45699137449264526, 0.5772209167480469, 0.6098296642303467, 0.6334813833236694, 0.6341257095336914, 0.6322615742683411, 0.6316149830818176, 0.6291196346282959, 0.6290120482444763]","[inf, inf, inf, inf, inf, inf, inf, inf, inf, inf]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[0.6299917697906494, 0.5697163343429565, 0.48033010959625244, 0.4565797448158264, 0.44202637672424316, 0.443033903837204, 0.4454766511917114, 0.4468567371368408, 0.44942498207092285, 0.44831523299217224]",0.25,0.25,"[inf, inf, inf, inf, inf, inf, inf, inf, inf, inf]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[0.7071067811865461, 0.7071067811865461, 0.7071067811865461, 0.7071067811865461, 0.7071067811865461, 0.7071067811865461, 0.7071067811865461, 0.7071067811865461, 0.7071067811865461, 0.7071067811865461]","[0.588623046875, 0.49365234375, 0.3994140625, 0.34326171875, 0.333251953125, 0.304931640625, 0.2939453125, 0.284912109375, 0.257568359375, 0.259521484375]","[0.62823486328125, 0.4974365234375, 0.381103515625, 0.3155670166015625, 0.2864646911621094, 0.26812171936035156, 0.25995349884033203, 0.2554340362548828, 0.2507197856903076, 0.2508612871170044]","[nan, nan, nan, nan, nan, nan, inf, inf, inf, inf]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[0.3853508774552062, 0.5180138660613434, 0.6240171788173773, 0.6709291698580121, 0.6876497841409199, 0.6977719677731273, 0.7018064399759015, 0.7041368819760717, 0.7070317714221129, 0.7067255734398978]","[0.671630859375, 0.685791015625, 0.730712890625, 0.760986328125, 0.806640625, 0.804931640625, 0.802978515625, 0.805419921875, 0.80908203125, 0.814697265625]","[0.69781494140625, 0.6824707031249999, 0.6829758281540508, 0.6701972903879727, 0.6768698844926965, 0.6662141247138929, 0.6626198622340513, 0.6639048006823058, 0.6663235947800781, 0.6704150350731103]","[nan, nan, nan, nan, nan, nan, nan, nan, inf, inf]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[0.29538234316300227, 0.324024580194036, 0.35393176229661283, 0.3968269549232394, 0.40899557110326834, 0.42010492566256574, 0.4234531681173008, 0.4231046010433615, 0.4216856454858041, 0.41880513241700895]","[0.671630859375, 0.6767578125, 0.7119140625, 0.73388671875, 0.780517578125, 0.785888671875, 0.794921875, 0.8046875, 0.80908203125, 0.814697265625]","[0.69781494140625, 0.6777709960937499, 0.6785308854827898, 0.6650559721893714, 0.6697469564717808, 0.6653898339180726, 0.6610058929821792, 0.6637250457765944, 0.6660278566073616, 0.6701349615588543]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[0.29538234316300227, 0.3235471617126684, 0.3469586086837123, 0.3886162307094244, 0.4039398316401672, 0.40844834851873596, 0.4160905061515346, 0.4189579949709921, 0.42085758882804325, 0.41872150661597823]","[0.671630859375, 0.6728515625, 0.698486328125, 0.71875, 0.75439453125, 0.768310546875, 0.781005859375, 0.7978515625, 0.80517578125, 0.810546875]","[0.69781494140625, 0.6766927083333333, 0.6736233154323975, 0.6621261571842868, 0.6642247798572349, 0.6650915653491147, 0.6623546279803856, 0.6634773256082649, 0.6667315563921224, 0.6702088399530972]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[0.29538234316300227, 0.3226904543763799, 0.3443312304151202, 0.38099187336797063, 0.39931854141745937, 0.3978538588494099, 0.4054978154951291, 0.4123181378970887, 0.4155354894391653, 0.41580791326776095]","[0.81396484375, 0.805419921875, 0.814697265625, 0.80322265625, 0.81982421875, 0.807373046875, 0.802978515625, 0.805419921875, 0.80908203125, 0.814697265625]","[0.6701981554804577, 0.6638048224850139, 0.6705638690783708, 0.662018652854639, 0.6744203958637764, 0.6652248877737057, 0.6619827743956774, 0.6639300828474685, 0.6665340177074677, 0.6706079627856346]","[inf, inf, inf, inf, inf, inf, inf, inf, inf, inf]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[0.41908321518592145, 0.4237768672004653, 0.4188441272536453, 0.42511056358303345, 0.4159885637483539, 0.422743424935105, 0.42510932240231436, 0.4236510489135551, 0.42176166091118006, 0.41879906606403494]","[0.81396484375, 0.805419921875, 0.814697265625, 0.80322265625, 0.81982421875, 0.807373046875, 0.802978515625, 0.805419921875, 0.80908203125, 0.814697265625]","[0.6701327888332458, 0.663790669942843, 0.670590475662322, 0.6619843226008711, 0.6743637173081127, 0.6651627354104805, 0.6619178401390495, 0.6637869219690736, 0.6664882936373406, 0.6706024909868493]","[inf, inf, inf, inf, inf, inf, inf, inf, inf, inf]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[0.41914636256870075, 0.42379019963897585, 0.4188132177213243, 0.4251485005916789, 0.41605291172130415, 0.42281478720745685, 0.4251838242397338, 0.4238135048122279, 0.4218144226382715, 0.4188049082506831]","[0.81396484375, 0.805419921875, 0.814697265625, 0.80322265625, 0.81982421875, 0.807373046875, 0.802978515625, 0.805419921875, 0.80908203125, 0.814697265625]","[0.6701327888332458, 0.663790669942843, 0.670590475662322, 0.6619843226008711, 0.6743637173081127, 0.6651627354104805, 0.6619178401390495, 0.6637869219690736, 0.6664882936373406, 0.6706024909868493]","[inf, inf, inf, inf, inf, inf, inf, inf, inf, inf]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[0.41914636256870075, 0.42379019963897585, 0.4188132177213243, 0.4251485005916789, 0.41605291172130415, 0.42281478720745685, 0.4251838242397338, 0.4238135048122279, 0.4218144226382715, 0.4188049082506831]","[0.81396484375, 0.805419921875, 0.814697265625, 0.80322265625, 0.81982421875, 0.807373046875, 0.802978515625, 0.805419921875, 0.80908203125, 0.814697265625]","[0.6701327888332458, 0.663790669942843, 0.670590475662322, 0.6619843226008711, 0.6743637173081127, 0.6651627354104805, 0.6619178401390495, 0.6637869219690736, 0.6664882936373406, 0.6706024909868493]","[inf, inf, inf, inf, inf, inf, inf, inf, inf, inf]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[0.41914636256870075, 0.42379019963897585, 0.4188132177213243, 0.4251485005916789, 0.41605291172130415, 0.42281478720745685, 0.4251838242397338, 0.4238135048122279, 0.4218144226382715, 0.4188049082506831]","[0.81396484375, 0.805419921875, 0.814697265625, 0.80322265625, 0.81982421875, 0.807373046875, 0.802978515625, 0.805419921875, 0.80908203125, 0.814697265625]","[0.6701327888332458, 0.663790669942843, 0.670590475662322, 0.6619843226008711, 0.6743637173081127, 0.6651627354104805, 0.6619178401390495, 0.6637869219690736, 0.6664882936373406, 0.6706024909868493]","[inf, inf, inf, inf, inf, inf, inf, inf, inf, inf]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[0.41914636256870075, 0.42379019963897585, 0.4188132177213243, 0.4251485005916789, 0.41605291172130415, 0.42281478720745685, 0.4251838242397338, 0.4238135048122279, 0.4218144226382715, 0.4188049082506831]","[0.81396484375, 0.805419921875, 0.814697265625, 0.80322265625, 0.81982421875, 0.807373046875, 0.802978515625, 0.805419921875, 0.80908203125, 0.814697265625]","[0.6701327888332458, 0.663790669942843, 0.670590475662322, 0.6619843226008711, 0.6743637173081127, 0.6651627354104805, 0.6619178401390495, 0.6637869219690736, 0.6664882936373406, 0.6706024909868493]","[inf, inf, inf, inf, inf, inf, inf, inf, inf, inf]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[0.41914636256870075, 0.42379019963897585, 0.4188132177213243, 0.4251485005916789, 0.41605291172130415, 0.42281478720745685, 0.4251838242397338, 0.4238135048122279, 0.4218144226382715, 0.4188049082506831]","[0.81396484375, 0.805419921875, 0.814697265625, 0.80322265625, 0.81982421875, 0.807373046875, 0.802978515625, 0.805419921875, 0.80908203125, 0.814697265625]","[0.6701981554804577, 0.6638048224850139, 0.6705638690783708, 0.662018652854639, 0.6744203958637764, 0.6652248877737057, 0.6619827743956774, 0.6639300828474685, 0.6665340177074677, 0.6706079627856346]","[inf, inf, inf, inf, inf, inf, inf, inf, inf, inf]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[0.41908321518592145, 0.4237768672004653, 0.4188441272536453, 0.42511056358303345, 0.4159885637483539, 0.422743424935105, 0.42510932240231436, 0.4236510489135551, 0.42176166091118006, 0.41879906606403494]","[0.77880859375, 0.683837890625, 0.701416015625, 0.697998046875, 0.725341796875, 0.7177734375, 0.7109375, 0.703369140625, 0.6943359375, 0.6875]","[0.7793887388511385, 0.6896192825173741, 0.662494255412474, 0.6224050170950852, 0.618753958963864, 0.6007284787071545, 0.5892823869694619, 0.5841450153189185, 0.5777915295646101, 0.5695954809192332]","[nan, nan, nan, nan, nan, nan, inf, inf, inf, inf]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[0.22127353104280106, 0.318442129686731, 0.36571792619300303, 0.4297699641961189, 0.4472528679304456, 0.4649369244216293, 0.47487311217589334, 0.47918425160551403, 0.48408872918806056, 0.4900607402252797]","[0.654052734375, 0.642822265625, 0.678955078125, 0.727783203125, 0.77294921875, 0.772216796875, 0.76513671875, 0.77197265625, 0.784423828125, 0.79541015625]","[0.37756985425949097, 0.4681100845336914, 0.528139591217041, 0.5272026062011719, 0.5507164001464844, 0.5580096244812012, 0.5632493495941162, 0.5517823696136475, 0.5658209323883057, 0.5763500928878784]","[inf, inf, inf, inf, inf, inf, inf, inf, inf, inf]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[0.625901460647583, 0.5583555698394775, 0.5133023262023926, 0.5188562870025635, 0.504206657409668, 0.4991125464439392, 0.49476826190948486, 0.5042824745178223, 0.4950217008590698, 0.48792630434036255]","[0.693603515625, 0.70751953125, 0.751953125, 0.777587890625, 0.808837890625, 0.79931640625, 0.80126953125, 0.8037109375, 0.8076171875, 0.81298828125]","[0.34530216455459595, 0.45304059982299805, 0.5303924679756165, 0.5619616508483887, 0.565807580947876, 0.5578842759132385, 0.5668140649795532, 0.6015727519989014, 0.6131834387779236, 0.6176666021347046]","[inf, inf, inf, inf, inf, inf, inf, inf, inf, inf]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[0.6476290822029114, 0.5692381858825684, 0.5158135294914246, 0.49456024169921875, 0.4938264489173889, 0.5010026693344116, 0.4951283633708954, 0.4696943759918213, 0.4608645439147949, 0.45828795433044434]","[0.59912109375, 0.68310546875, 0.75830078125, 0.789306640625, 0.81494140625, 0.8056640625, 0.802978515625, 0.805419921875, 0.80859375, 0.811767578125]","[0.4224250912666321, 0.49393653869628906, 0.5745644569396973, 0.6066030263900757, 0.624874472618103, 0.6235283613204956, 0.6165028810501099, 0.6209808588027954, 0.6153391599655151, 0.6030634641647339]","[inf, inf, inf, inf, inf, inf, inf, inf, inf, inf]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[0.5969065427780151, 0.540325403213501, 0.4809878468513489, 0.46118155121803284, 0.45068395137786865, 0.4532749354839325, 0.4596622586250305, 0.45650458335876465, 0.4605395793914795, 0.46999338269233704]","[0.26171875, 0.459228515625, 0.6884765625, 0.767578125, 0.798828125, 0.798828125, 0.798583984375, 0.802978515625, 0.805419921875, 0.807861328125]","[0.26612454652786255, 0.3843734562397003, 0.49821630120277405, 0.5458714962005615, 0.570552408695221, 0.5812385082244873, 0.6014416813850403, 0.6201169490814209, 0.6341803073883057, 0.6370788812637329]","[inf, inf, inf, inf, inf, inf, inf, inf, inf, inf]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[0.7023559212684631, 0.6171274185180664, 0.5374369621276855, 0.5058835744857788, 0.4900846779346466, 0.48298510909080505, 0.46805065870285034, 0.45428401231765747, 0.44421225786209106, 0.44239771366119385]","[0.626220703125, 0.705322265625, 0.744873046875, 0.78173828125, 0.812255859375, 0.803955078125, 0.801513671875, 0.8046875, 0.74658203125, 0.77197265625]","[0.3504539728164673, 0.43922683596611023, 0.5272793769836426, 0.5680627822875977, 0.6055068969726562, 0.6174315810203552, 0.6244057416915894, 0.6343635320663452, 0.5785416960716248, 0.5761581659317017]","[inf, inf, inf, inf, inf, inf, inf, inf, inf, inf]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[0.6424897909164429, 0.5829329490661621, 0.5177024602890015, 0.4882296621799469, 0.46245506405830383, 0.45492082834243774, 0.45107004046440125, 0.4443403482437134, 0.4847642779350281, 0.48729774355888367]","[0.6259765625, 0.69873046875, 0.76171875, 0.785888671875, 0.814697265625, 0.8046875, 0.802001953125, 0.8046875, 0.80908203125, 0.814697265625]","[0.37015673518180847, 0.4793758988380432, 0.5780307054519653, 0.5996115207672119, 0.6241003274917603, 0.6268105506896973, 0.6267482042312622, 0.6333990097045898, 0.6326619386672974, 0.6259446740150452]","[inf, inf, inf, inf, inf, inf, inf, inf, inf, inf]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[0.6297867894172668, 0.5526543259620667, 0.47756513953208923, 0.4634146988391876, 0.4485160708427429, 0.44809597730636597, 0.449368417263031, 0.44496163725852966, 0.4463602304458618, 0.4522055983543396]","[0.5625, 0.6875, 0.5, 0.5625, 0.6875, 0.9375, 0.6875, 0.75, 0.6875, 0.75]","[0.3109767436981201, 0.3776363134384155, 0.3939766585826874, 0.4746635854244232, 0.48960837721824646, 0.5970343947410583, 0.5260661840438843, 0.5827397704124451, 0.5578365325927734, 0.622400164604187]","[inf, inf, inf, inf, inf, inf, inf, inf, inf, inf]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[0.6655291318893433, 0.6217637062072754, 0.6160640120506287, 0.5479316711425781, 0.542490541934967, 0.4719233512878418, 0.5243537425994873, 0.4851081371307373, 0.5019223690032959, 0.4550485610961914]"
