num_state,steady_state,lambda2,U,Sigma,U_inv,A,A_entropy,num_observation,B,B_entropy,pi_0,llm_emission_acc,llm_emission_prob,llm_emission_reverse_kl,llm_emission_forward_kl,llm_emission_hellinger_distance
2,"[0.8888888888888888, 0.1111111111111111]",0.95,"[[1.0, -0.21389567852020264], [1.0, 1.711165428161621]]","[[1.0, 0.0], [0.0, 0.949999988079071]]","[[0.8888888955116272, 0.1111111119389534], [-0.5194640755653381, 0.5194640159606934]]","[[0.9944444376147459, 0.0055555623852540795], [0.0444443874888882, 0.9555556125111118]]",0.07324705852402581,2,"[[1.0, 0.0], [0.0, 1.0]]",0,"[1.0, 0.0]","[0.982177734375, 0.9814453125, 0.985107421875, 0.986083984375, 0.987060546875, 0.981201171875, 0.970703125, 0.97119140625, 0.983642578125, 0.988525390625]","[0.5213148593902588, 0.5276124477386475, 0.5434662103652954, 0.5777102112770081, 0.6374107599258423, 0.7269629240036011, 0.834450364112854, 0.9258104562759399, 0.9571400284767151, 0.9587011337280273]","[inf, inf, inf, inf, inf, inf, inf, inf, inf, inf]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[0.5272243022918701, 0.522660493850708, 0.5100303292274475, 0.47987064719200134, 0.42427900433540344, 0.3367915153503418, 0.22894003987312317, 0.13944566249847412, 0.11544522643089294, 0.123599573969841]"
2,"[0.8888888888888888, 0.1111111111111111]",0.95,"[[1.0, -0.21389567852020264], [1.0, 1.711165428161621]]","[[1.0, 0.0], [0.0, 0.949999988079071]]","[[0.8888888955116272, 0.1111111119389534], [-0.5194640755653381, 0.5194640159606934]]","[[0.9944444376147459, 0.0055555623852540795], [0.0444443874888882, 0.9555556125111118]]",0.07324705852402581,2,"[[0.9583073097263419, 0.04169269027365807], [0.04169269027365807, 0.9583073097263419]]",0.25,"[1.0, 0.0]","[0.90625, 0.903564453125, 0.876708984375, 0.913818359375, 0.92626953125, 0.928955078125, 0.923095703125, 0.931884765625, 0.923095703125, 0.935791015625]","[0.52646803855896, 0.5724689960479736, 0.6482313275337219, 0.7770750522613525, 0.84957355260849, 0.8601375222206116, 0.8467370271682739, 0.8396338224411011, 0.8290208578109741, 0.8306331634521484]","[0.8381108045578003, 0.7247337102890015, 0.5654634833335876, 0.30310770869255066, 0.1581154763698578, 0.1271868348121643, 0.1275104284286499, 0.13684111833572388, 0.14651437103748322, 0.13926196098327637]","[0.48540711402893066, 0.4214475750923157, 0.3373502492904663, 0.18890953063964844, 0.11318741738796234, 0.0907243937253952, 0.08971236646175385, 0.09480772912502289, 0.10085009038448334, 0.09405173361301422]","[0.38411346077919006, 0.34431901574134827, 0.2704707980155945, 0.17061302065849304, 0.10965046286582947, 0.0912533551454544, 0.09471641480922699, 0.10760806500911713, 0.11388731002807617, 0.11703875660896301]"
2,"[0.8888888888888888, 0.1111111111111111]",0.95,"[[1.0, -0.21389567852020264], [1.0, 1.711165428161621]]","[[1.0, 0.0], [0.0, 0.949999988079071]]","[[0.8888888955116272, 0.1111111119389534], [-0.5194640755653381, 0.5194640159606934]]","[[0.9944444376147459, 0.0055555623852540795], [0.0444443874888882, 0.9555556125111118]]",0.07324705852402581,2,"[[0.8899721355616947, 0.11002786443830526], [0.11002786443830526, 0.8899721355616947]]",0.5,"[1.0, 0.0]","[0.80859375, 0.80712890625, 0.8125, 0.839111328125, 0.857177734375, 0.8583984375, 0.844970703125, 0.845703125, 0.830322265625, 0.8310546875]","[0.5341248512268066, 0.5931756496429443, 0.6776809096336365, 0.7420518398284912, 0.7504966259002686, 0.7423475980758667, 0.7310556173324585, 0.7117630839347839, 0.6819097995758057, 0.6920357942581177]","[0.41584518551826477, 0.3093484938144684, 0.1995096504688263, 0.11220792680978775, 0.0919698178768158, 0.09520109742879868, 0.1110684797167778, 0.11997365951538086, 0.17012254893779755, 0.17271502315998077]","[0.3193970322608948, 0.23856070637702942, 0.1617690771818161, 0.09990304708480835, 0.08150603622198105, 0.08043406158685684, 0.09341257810592651, 0.09816869348287582, 0.1391628384590149, 0.14674800634384155]","[0.2829641103744507, 0.22392430901527405, 0.16315217316150665, 0.11455509066581726, 0.0996236577630043, 0.09840181469917297, 0.10988018661737442, 0.11777125298976898, 0.1460164487361908, 0.1455996185541153]"
2,"[0.8888888888888888, 0.1111111111111111]",0.95,"[[1.0, -0.21389567852020264], [1.0, 1.711165428161621]]","[[1.0, 0.0], [0.0, 0.949999988079071]]","[[0.8888888955116272, 0.1111111119389534], [-0.5194640755653381, 0.5194640159606934]]","[[0.9944444376147459, 0.0055555623852540795], [0.0444443874888882, 0.9555556125111118]]",0.07324705852402581,2,"[[0.7854982551402111, 0.2145017448597889], [0.2145017448597889, 0.7854982551402111]]",0.75,"[1.0, 0.0]","[0.6806640625, 0.685546875, 0.717041015625, 0.715576171875, 0.745361328125, 0.734375, 0.710693359375, 0.711181640625, 0.71923828125, 0.697021484375]","[0.5330982208251953, 0.5686947107315063, 0.6039668917655945, 0.6141436100006104, 0.6192896366119385, 0.6137701272964478, 0.6089314818382263, 0.5911940932273865, 0.5781218409538269, 0.5826162099838257]","[0.18023662269115448, 0.1380719095468521, 0.09276100993156433, 0.07976792752742767, 0.07021549344062805, 0.07476159930229187, 0.08233432471752167, 0.08454138040542603, 0.10340554267168045, 0.1287505328655243]","[0.16730523109436035, 0.13065248727798462, 0.09192845225334167, 0.07874511182308197, 0.06761936098337173, 0.07065671682357788, 0.07763035595417023, 0.07859759032726288, 0.09544242173433304, 0.12600189447402954]","[0.17570307850837708, 0.15258236229419708, 0.11756888031959534, 0.10702510178089142, 0.10014709085226059, 0.10001249611377716, 0.10313308238983154, 0.11153961718082428, 0.1266629546880722, 0.1426120400428772]"
2,"[0.8888888888888888, 0.1111111111111111]",0.75,"[[1.0, -0.14517228305339813], [1.0, 1.1613785028457642]]","[[1.0, 0.0], [0.0, 0.75]]","[[0.8888888955116272, 0.1111111119389534], [-0.7653738856315613, 0.7653741240501404]]","[[0.9722222162203655, 0.027777783779634413], [0.22222222884495935, 0.7777777711550407]]",0.24768679671817356,2,"[[1.0, 0.0], [0.0, 1.0]]",0,"[1.0, 0.0]","[0.92431640625, 0.927001953125, 0.922607421875, 0.9326171875, 0.936767578125, 0.938232421875, 0.947021484375, 0.947509765625, 0.953857421875, 0.95263671875]","[0.5158371925354004, 0.5359246730804443, 0.586818516254425, 0.6918520331382751, 0.8085949420928955, 0.8668726682662964, 0.8712034821510315, 0.8665546178817749, 0.8725096583366394, 0.8718525171279907]","[inf, inf, inf, inf, inf, inf, inf, inf, inf, inf]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[0.5307840704917908, 0.5161562561988831, 0.47590821981430054, 0.38254261016845703, 0.27382731437683105, 0.2234778106212616, 0.2272305190563202, 0.23469066619873047, 0.23179683089256287, 0.23434893786907196]"
2,"[0.8888888888888888, 0.1111111111111111]",0.75,"[[1.0, -0.14517228305339813], [1.0, 1.1613785028457642]]","[[1.0, 0.0], [0.0, 0.75]]","[[0.8888888955116272, 0.1111111119389534], [-0.7653738856315613, 0.7653741240501404]]","[[0.9722222162203655, 0.027777783779634413], [0.22222222884495935, 0.7777777711550407]]",0.24768679671817356,2,"[[0.9583073097263419, 0.04169269027365807], [0.04169269027365807, 0.9583073097263419]]",0.25,"[1.0, 0.0]","[0.856201171875, 0.8525390625, 0.842529296875, 0.8779296875, 0.881591796875, 0.8837890625, 0.8701171875, 0.878662109375, 0.876953125, 0.87548828125]","[0.5201053619384766, 0.5672200918197632, 0.6444080471992493, 0.7590341567993164, 0.7940759658813477, 0.7964737415313721, 0.7756081819534302, 0.7734410762786865, 0.7441772222518921, 0.7503843903541565]","[0.8606792688369751, 0.7488574385643005, 0.5823556184768677, 0.3452240824699402, 0.2608800530433655, 0.24718494713306427, 0.2689078450202942, 0.2816086411476135, 0.3249495029449463, 0.3244398534297943]","[0.49992799758911133, 0.438500314950943, 0.3568679690361023, 0.2344551980495453, 0.18578475713729858, 0.16833263635635376, 0.18299224972724915, 0.18814218044281006, 0.20922204852104187, 0.21016022562980652]","[0.3885445296764374, 0.34902796149253845, 0.2778119742870331, 0.18442414700984955, 0.1489734947681427, 0.14423784613609314, 0.15628565847873688, 0.167375847697258, 0.19352631270885468, 0.18818722665309906]"
2,"[0.8888888888888888, 0.1111111111111111]",0.75,"[[1.0, -0.14517228305339813], [1.0, 1.1613785028457642]]","[[1.0, 0.0], [0.0, 0.75]]","[[0.8888888955116272, 0.1111111119389534], [-0.7653738856315613, 0.7653741240501404]]","[[0.9722222162203655, 0.027777783779634413], [0.22222222884495935, 0.7777777711550407]]",0.24768679671817356,2,"[[0.8899721355616947, 0.11002786443830526], [0.11002786443830526, 0.8899721355616947]]",0.5,"[1.0, 0.0]","[0.7705078125, 0.768310546875, 0.773193359375, 0.800537109375, 0.8134765625, 0.806396484375, 0.7890625, 0.801025390625, 0.798828125, 0.797119140625]","[0.5281198024749756, 0.5824381113052368, 0.6481145024299622, 0.6974948048591614, 0.698521614074707, 0.6896930932998657, 0.677976131439209, 0.6585510969161987, 0.6389684081077576, 0.6647419929504395]","[0.4330059289932251, 0.33840498328208923, 0.2502826452255249, 0.18436205387115479, 0.16613057255744934, 0.16989874839782715, 0.19164147973060608, 0.20150677859783173, 0.23793435096740723, 0.23906463384628296]","[0.3333759903907776, 0.263262540102005, 0.20436987280845642, 0.16245335340499878, 0.14143802225589752, 0.14105145633220673, 0.15945415198802948, 0.16125068068504333, 0.19374585151672363, 0.2113179862499237]","[0.2882114052772522, 0.2343900203704834, 0.1850331872701645, 0.1469433754682541, 0.13586647808551788, 0.13681793212890625, 0.14759671688079834, 0.1638358235359192, 0.18338769674301147, 0.17302045226097107]"
2,"[0.8888888888888888, 0.1111111111111111]",0.75,"[[1.0, -0.14517228305339813], [1.0, 1.1613785028457642]]","[[1.0, 0.0], [0.0, 0.75]]","[[0.8888888955116272, 0.1111111119389534], [-0.7653738856315613, 0.7653741240501404]]","[[0.9722222162203655, 0.027777783779634413], [0.22222222884495935, 0.7777777711550407]]",0.24768679671817356,2,"[[0.7854982551402111, 0.2145017448597889], [0.2145017448597889, 0.7854982551402111]]",0.75,"[1.0, 0.0]","[0.65966796875, 0.6494140625, 0.67919921875, 0.69677734375, 0.7158203125, 0.710205078125, 0.690673828125, 0.689697265625, 0.711181640625, 0.690185546875]","[0.5288658142089844, 0.5558500289916992, 0.5836397409439087, 0.5918178558349609, 0.5934514999389648, 0.5911651253700256, 0.5891382098197937, 0.5754604935646057, 0.5663467645645142, 0.5692329406738281]","[0.18927019834518433, 0.15866371989250183, 0.12394720315933228, 0.11153099685907364, 0.10135731101036072, 0.09970106184482574, 0.10834372043609619, 0.10480333864688873, 0.11452783644199371, 0.14040648937225342]","[0.17584532499313354, 0.1509288251399994, 0.12073424458503723, 0.1085420548915863, 0.09640765190124512, 0.09378941357135773, 0.10151473432779312, 0.0963989794254303, 0.10510466247797012, 0.13656577467918396]","[0.1803346872329712, 0.1636190414428711, 0.13625158369541168, 0.1265757530927658, 0.11928112804889679, 0.11675382405519485, 0.1182350367307663, 0.12680092453956604, 0.1348821520805359, 0.14838814735412598]"
2,"[0.8888888888888888, 0.1111111111111111]",0.5,"[[1.0, 0.16429241001605988], [1.0, -1.314339280128479]]","[[1.0, 0.0], [0.0, 0.5]]","[[0.8888888955116272, 0.1111111119389534], [0.6763009428977966, -0.6763008832931519]]","[[0.9444444423748388, 0.0555555576251612], [0.4444444610012907, 0.5555555389987092]]",0.3852692312664456,2,"[[1.0, 0.0], [0.0, 1.0]]",0,"[1.0, 0.0]","[0.864501953125, 0.87255859375, 0.869873046875, 0.8876953125, 0.890380859375, 0.891357421875, 0.89990234375, 0.89794921875, 0.895263671875, 0.890869140625]","[0.5109119415283203, 0.545274019241333, 0.6306197643280029, 0.7447259426116943, 0.8054904937744141, 0.8158754110336304, 0.8100695610046387, 0.7944355010986328, 0.7760523557662964, 0.792090654373169]","[inf, inf, inf, inf, inf, inf, inf, inf, inf, inf]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[0.5339572429656982, 0.5086565017700195, 0.4397251605987549, 0.33708322048187256, 0.2840358316898346, 0.2797820568084717, 0.286837100982666, 0.30474910140037537, 0.32332101464271545, 0.30492568016052246]"
2,"[0.8888888888888888, 0.1111111111111111]",0.5,"[[1.0, 0.16429241001605988], [1.0, -1.314339280128479]]","[[1.0, 0.0], [0.0, 0.5]]","[[0.8888888955116272, 0.1111111119389534], [0.6763009428977966, -0.6763008832931519]]","[[0.9444444423748388, 0.0555555576251612], [0.4444444610012907, 0.5555555389987092]]",0.3852692312664456,2,"[[0.9583073097263419, 0.04169269027365807], [0.04169269027365807, 0.9583073097263419]]",0.25,"[1.0, 0.0]","[0.804931640625, 0.809814453125, 0.818359375, 0.84521484375, 0.85009765625, 0.84912109375, 0.843994140625, 0.844970703125, 0.850830078125, 0.854736328125]","[0.515082836151123, 0.5673450231552124, 0.6558021903038025, 0.7399030923843384, 0.7529454827308655, 0.752435564994812, 0.7462305426597595, 0.7192710638046265, 0.6954020857810974, 0.7358414530754089]","[0.8824540376663208, 0.7530834674835205, 0.5586380958557129, 0.3812924325466156, 0.3479391932487488, 0.34380078315734863, 0.3470546007156372, 0.3991701602935791, 0.43275174498558044, 0.38658276200294495]","[0.5148850679397583, 0.4438926577568054, 0.35064631700515747, 0.2654610872268677, 0.24455033242702484, 0.2318660467863083, 0.2338997721672058, 0.2588682770729065, 0.2754160761833191, 0.268179714679718]","[0.39232203364372253, 0.3480941951274872, 0.26925158500671387, 0.19684255123138428, 0.1840352714061737, 0.1844416856765747, 0.1863144189119339, 0.21798312664031982, 0.23884186148643494, 0.19856339693069458]"
2,"[0.8888888888888888, 0.1111111111111111]",0.5,"[[1.0, 0.16429241001605988], [1.0, -1.314339280128479]]","[[1.0, 0.0], [0.0, 0.5]]","[[0.8888888955116272, 0.1111111119389534], [0.6763009428977966, -0.6763008832931519]]","[[0.9444444423748388, 0.0555555576251612], [0.4444444610012907, 0.5555555389987092]]",0.3852692312664456,2,"[[0.8899721355616947, 0.11002786443830526], [0.11002786443830526, 0.8899721355616947]]",0.5,"[1.0, 0.0]","[0.731689453125, 0.739501953125, 0.76123046875, 0.78125, 0.791015625, 0.785888671875, 0.783447265625, 0.781494140625, 0.796630859375, 0.7900390625]","[0.5236735343933105, 0.5749554634094238, 0.6355123519897461, 0.6707946062088013, 0.6708506345748901, 0.6653723120689392, 0.6661924123764038, 0.6296477317810059, 0.6340795159339905, 0.6704211235046387]","[0.44971126317977905, 0.3553366959095001, 0.2729143500328064, 0.22145886719226837, 0.20952452719211578, 0.20711994171142578, 0.21312806010246277, 0.2428799569606781, 0.24474231898784637, 0.25460273027420044]","[0.34716564416885376, 0.27758514881134033, 0.22826047241687775, 0.19295868277549744, 0.17690113186836243, 0.1717716008424759, 0.17721959948539734, 0.19345830380916595, 0.19994854927062988, 0.23350763320922852]","[0.29322654008865356, 0.24110186100006104, 0.1940673589706421, 0.16322478652000427, 0.15649190545082092, 0.15691445767879486, 0.15761926770210266, 0.18871238827705383, 0.1867920160293579, 0.17514604330062866]"
2,"[0.8888888888888888, 0.1111111111111111]",0.5,"[[1.0, 0.16429241001605988], [1.0, -1.314339280128479]]","[[1.0, 0.0], [0.0, 0.5]]","[[0.8888888955116272, 0.1111111119389534], [0.6763009428977966, -0.6763008832931519]]","[[0.9444444423748388, 0.0555555576251612], [0.4444444610012907, 0.5555555389987092]]",0.3852692312664456,2,"[[0.7854982551402111, 0.2145017448597889], [0.2145017448597889, 0.7854982551402111]]",0.75,"[1.0, 0.0]","[0.640380859375, 0.633544921875, 0.672607421875, 0.6875, 0.70361328125, 0.700439453125, 0.69580078125, 0.687744140625, 0.716796875, 0.68310546875]","[0.5254302024841309, 0.5476391315460205, 0.5741170048713684, 0.5833868384361267, 0.5826013088226318, 0.5832449793815613, 0.5882229208946228, 0.5664949417114258, 0.5636741518974304, 0.5687376856803894]","[0.19818341732025146, 0.17081347107887268, 0.1375293731689453, 0.12123704701662064, 0.11089739203453064, 0.10939468443393707, 0.11123864352703094, 0.1137811690568924, 0.11691804975271225, 0.13805851340293884]","[0.18429219722747803, 0.16289982199668884, 0.13513153791427612, 0.1170712560415268, 0.10548481345176697, 0.1035454273223877, 0.10431761294603348, 0.1044478639960289, 0.10723480582237244, 0.1338777095079422]","[0.1851915419101715, 0.16947607696056366, 0.14366579055786133, 0.13217873871326447, 0.12411950528621674, 0.12275860458612442, 0.11905774474143982, 0.13340164721012115, 0.13876846432685852, 0.14841458201408386]"
2,"[0.9999694833531692, 3.0516646830846247e-05]",0.99,"[[1.0, 5.7034307246794924e-05], [1.0, -1.8689005374908447]]","[[1.0, 0.0], [0.0, 0.9900000095367432]]","[[0.999969482421875, 3.0516646802425385e-05], [0.5350576043128967, -0.5350576043128967]]","[[0.999999694826331, 3.0517366904016365e-07], [0.009999752044677734, 0.9900002479553223]]",9.50036516828094e-06,2,"[[1.0, 0.0], [0.0, 1.0]]",0,"[1.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.5234375, 0.5234375, 0.5234375, 0.5234375, 0.5234375, 0.5234375, 0.5235509872436523, 0.5235528945922852, 0.5235538482666016, 0.523798942565918]","[inf, inf, inf, inf, inf, inf, inf, inf, inf, inf]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[0.5258423089981079, 0.5258423089981079, 0.5258423089981079, 0.5258423089981079, 0.5258423089981079, 0.5258423089981079, 0.5257326364517212, 0.5257247090339661, 0.5257139205932617, 0.5254730582237244]"
2,"[0.9999694833531692, 3.0516646830846247e-05]",0.99,"[[1.0, 5.7034307246794924e-05], [1.0, -1.8689005374908447]]","[[1.0, 0.0], [0.0, 0.9900000095367432]]","[[0.999969482421875, 3.0516646802425385e-05], [0.5350576043128967, -0.5350576043128967]]","[[0.999999694826331, 3.0517366904016365e-07], [0.009999752044677734, 0.9900002479553223]]",9.50036516828094e-06,2,"[[0.9583073097263419, 0.04169269027365807], [0.04169269027365807, 0.9583073097263419]]",0.25,"[1.0, 0.0]","[0.921630859375, 0.92138671875, 0.890625, 0.93212890625, 0.94091796875, 0.944580078125, 0.94873046875, 0.958740234375, 0.95166015625, 0.95947265625]","[0.5284314155578613, 0.5720794200897217, 0.6447411775588989, 0.7835791707038879, 0.8672313690185547, 0.890748143196106, 0.8920282125473022, 0.8801831603050232, 0.8211859464645386, 0.8145419955253601]","[0.830591082572937, 0.7216002941131592, 0.575856626033783, 0.28928160667419434, 0.13242381811141968, 0.06521889567375183, 0.038867343217134476, 0.04596298560500145, 0.1271236091852188, 0.1456114649772644]","[0.4807138442993164, 0.4184495806694031, 0.3394509553909302, 0.1731136590242386, 0.08936330676078796, 0.04509232938289642, 0.026996862143278122, 0.030457323417067528, 0.07884557545185089, 0.08968986570835114]","[0.38262760639190674, 0.3441838324069977, 0.27408623695373535, 0.16661229729652405, 0.10015303641557693, 0.06574349850416183, 0.05384370684623718, 0.06711868941783905, 0.12506598234176636, 0.13704095780849457]"
2,"[0.9999694833531692, 3.0516646830846247e-05]",0.99,"[[1.0, 5.7034307246794924e-05], [1.0, -1.8689005374908447]]","[[1.0, 0.0], [0.0, 0.9900000095367432]]","[[0.999969482421875, 3.0516646802425385e-05], [0.5350576043128967, -0.5350576043128967]]","[[0.999999694826331, 3.0517366904016365e-07], [0.009999752044677734, 0.9900002479553223]]",9.50036516828094e-06,2,"[[0.8899721355616947, 0.11002786443830526], [0.11002786443830526, 0.8899721355616947]]",0.5,"[1.0, 0.0]","[0.8193359375, 0.82275390625, 0.829833984375, 0.86572265625, 0.8828125, 0.88330078125, 0.87646484375, 0.876220703125, 0.89208984375, 0.897216796875]","[0.535818338394165, 0.5972715616226196, 0.686497688293457, 0.7660260200500488, 0.7785823345184326, 0.770460844039917, 0.759547233581543, 0.7284477353096008, 0.7402744293212891, 0.786125659942627]","[0.409934937953949, 0.2991305887699127, 0.18113037943840027, 0.07351075857877731, 0.04912950098514557, 0.045816052705049515, 0.0560649111866951, 0.07296714931726456, 0.06467646360397339, 0.0427887998521328]","[0.31475651264190674, 0.2298271358013153, 0.14551663398742676, 0.06785975396633148, 0.04449973627924919, 0.03855187073349953, 0.04706239327788353, 0.05767948925495148, 0.05189177393913269, 0.03634284436702728]","[0.2810795307159424, 0.2198937088251114, 0.15574043989181519, 0.0983574390411377, 0.0794493705034256, 0.07442030310630798, 0.08368316292762756, 0.09840446710586548, 0.0941520482301712, 0.07320042699575424]"
2,"[0.9999694833531692, 3.0516646830846247e-05]",0.99,"[[1.0, 5.7034307246794924e-05], [1.0, -1.8689005374908447]]","[[1.0, 0.0], [0.0, 0.9900000095367432]]","[[0.999969482421875, 3.0516646802425385e-05], [0.5350576043128967, -0.5350576043128967]]","[[0.999999694826331, 3.0517366904016365e-07], [0.009999752044677734, 0.9900002479553223]]",9.50036516828094e-06,2,"[[0.7854982551402111, 0.2145017448597889], [0.2145017448597889, 0.7854982551402111]]",0.75,"[1.0, 0.0]","[0.688720703125, 0.694091796875, 0.73779296875, 0.7451171875, 0.778076171875, 0.765869140625, 0.7578125, 0.7685546875, 0.784912109375, 0.771728515625]","[0.5348644256591797, 0.5718625783920288, 0.6140252351760864, 0.6305544376373291, 0.6385133266448975, 0.6350128650665283, 0.6363511085510254, 0.6063676476478577, 0.6196709871292114, 0.655551552772522]","[0.17602789402008057, 0.13014709949493408, 0.07810686528682709, 0.05735719949007034, 0.044580861926078796, 0.04650793969631195, 0.05016247183084488, 0.051857419312000275, 0.04569343477487564, 0.07632068544626236]","[0.16336733102798462, 0.12293419241905212, 0.07779327034950256, 0.05817650258541107, 0.04408227652311325, 0.04501650109887123, 0.04781484603881836, 0.04786500334739685, 0.04298119992017746, 0.08853241801261902]","[0.1734294593334198, 0.1484629213809967, 0.10885774344205856, 0.09331551194190979, 0.0822051614522934, 0.08016658574342728, 0.0829731747508049, 0.09296795725822449, 0.09086662530899048, 0.1246049702167511]"
2,"[0.9999694833531692, 3.0516646830846247e-05]",0.95,"[[1.0, 1.623867137823254e-05], [1.0, -0.5321087837219238]]","[[1.0, 0.0], [0.0, 0.949999988079071]]","[[0.999969482421875, 3.0516646802425385e-05], [1.8792574405670166, -1.8792575597763062]]","[[0.9999984741679873, 1.5258320127736656e-06], [0.04999851882466562, 0.9500014811753343]]",4.045656942507074e-05,2,"[[1.0, 0.0], [0.0, 1.0]]",0,"[1.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.99951171875, 0.999267578125, 0.99853515625]","[0.5234375, 0.5234375, 0.5234375, 0.5234375, 0.5234375, 0.5234375, 0.5235452651977539, 0.5235786437988281, 0.5237984657287598, 0.523984432220459]","[inf, inf, inf, inf, inf, inf, inf, inf, inf, inf]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[0.5258423089981079, 0.5258423089981079, 0.5258423089981079, 0.5258423089981079, 0.5258423089981079, 0.5258423089981079, 0.5257464647293091, 0.525657057762146, 0.5254337787628174, 0.5251977443695068]"
2,"[0.9999694833531692, 3.0516646830846247e-05]",0.95,"[[1.0, 1.623867137823254e-05], [1.0, -0.5321087837219238]]","[[1.0, 0.0], [0.0, 0.949999988079071]]","[[0.999969482421875, 3.0516646802425385e-05], [1.8792574405670166, -1.8792575597763062]]","[[0.9999984741679873, 1.5258320127736656e-06], [0.04999851882466562, 0.9500014811753343]]",4.045656942507074e-05,2,"[[0.9583073097263419, 0.04169269027365807], [0.04169269027365807, 0.9583073097263419]]",0.25,"[1.0, 0.0]","[0.921630859375, 0.92138671875, 0.890625, 0.93212890625, 0.94091796875, 0.944580078125, 0.94873046875, 0.958740234375, 0.95166015625, 0.95947265625]","[0.5284314155578613, 0.5720794200897217, 0.6447411775588989, 0.7835791707038879, 0.8672313690185547, 0.890748143196106, 0.8920358419418335, 0.8801848292350769, 0.8211725950241089, 0.8146077990531921]","[0.830591082572937, 0.7216002941131592, 0.575856626033783, 0.28928160667419434, 0.13242381811141968, 0.06521889567375183, 0.03886348754167557, 0.04594624042510986, 0.12713053822517395, 0.1454976201057434]","[0.4807138442993164, 0.4184495806694031, 0.3394509553909302, 0.1731136590242386, 0.08936330676078796, 0.04509232938289642, 0.026992477476596832, 0.03044520877301693, 0.07885293662548065, 0.08961659669876099]","[0.38262760639190674, 0.3441838324069977, 0.27408623695373535, 0.16661229729652405, 0.10015303641557693, 0.06574349850416183, 0.053831346333026886, 0.06709372997283936, 0.1250947117805481, 0.13695767521858215]"
2,"[0.9999694833531692, 3.0516646830846247e-05]",0.95,"[[1.0, 1.623867137823254e-05], [1.0, -0.5321087837219238]]","[[1.0, 0.0], [0.0, 0.949999988079071]]","[[0.999969482421875, 3.0516646802425385e-05], [1.8792574405670166, -1.8792575597763062]]","[[0.9999984741679873, 1.5258320127736656e-06], [0.04999851882466562, 0.9500014811753343]]",4.045656942507074e-05,2,"[[0.8899721355616947, 0.11002786443830526], [0.11002786443830526, 0.8899721355616947]]",0.5,"[1.0, 0.0]","[0.8193359375, 0.82275390625, 0.829833984375, 0.86572265625, 0.8828125, 0.88330078125, 0.876220703125, 0.876220703125, 0.89208984375, 0.897216796875]","[0.535818338394165, 0.5972715616226196, 0.686497688293457, 0.7660260200500488, 0.7785823345184326, 0.770460844039917, 0.759376049041748, 0.7284274697303772, 0.7401914596557617, 0.7860698699951172]","[0.409934937953949, 0.2991305887699127, 0.18113037943840027, 0.07351075857877731, 0.04912950098514557, 0.045816052705049515, 0.05605422705411911, 0.07295771688222885, 0.06474441289901733, 0.042971171438694]","[0.31475651264190674, 0.2298271358013153, 0.14551663398742676, 0.06785975396633148, 0.04449973627924919, 0.03855187073349953, 0.04705337435007095, 0.057669345289468765, 0.05194477736949921, 0.03647703677415848]","[0.2810795307159424, 0.2198937088251114, 0.15574043989181519, 0.0983574390411377, 0.0794493705034256, 0.07442030310630798, 0.08366341888904572, 0.09839695692062378, 0.09421288967132568, 0.07330425083637238]"
2,"[0.9999694833531692, 3.0516646830846247e-05]",0.95,"[[1.0, 1.623867137823254e-05], [1.0, -0.5321087837219238]]","[[1.0, 0.0], [0.0, 0.949999988079071]]","[[0.999969482421875, 3.0516646802425385e-05], [1.8792574405670166, -1.8792575597763062]]","[[0.9999984741679873, 1.5258320127736656e-06], [0.04999851882466562, 0.9500014811753343]]",4.045656942507074e-05,2,"[[0.7854982551402111, 0.2145017448597889], [0.2145017448597889, 0.7854982551402111]]",0.75,"[1.0, 0.0]","[0.688720703125, 0.694091796875, 0.73779296875, 0.7451171875, 0.778076171875, 0.765869140625, 0.757568359375, 0.7685546875, 0.784912109375, 0.771728515625]","[0.5348644256591797, 0.5718625783920288, 0.6140252351760864, 0.6305544376373291, 0.6385133266448975, 0.6350128650665283, 0.6362452507019043, 0.6063352227210999, 0.6196078062057495, 0.6554993391036987]","[0.17602789402008057, 0.13014709949493408, 0.07810686528682709, 0.05735719949007034, 0.044580861926078796, 0.04650793969631195, 0.050160907208919525, 0.051863983273506165, 0.04570968449115753, 0.07633240520954132]","[0.16336733102798462, 0.12293419241905212, 0.07779327034950256, 0.05817650258541107, 0.04408227652311325, 0.04501650109887123, 0.04781223088502884, 0.047875165939331055, 0.04299832507967949, 0.08852101117372513]","[0.1734294593334198, 0.1484629213809967, 0.10885774344205856, 0.09331551194190979, 0.0822051614522934, 0.08016658574342728, 0.08296513557434082, 0.09298823773860931, 0.09090185165405273, 0.12460917979478836]"
