num_state,steady_state,lambda2,U,Sigma,U_inv,A,A_entropy,num_observation,B,B_entropy,pi_0,llm_emission_acc,llm_emission_prob,llm_emission_reverse_kl,llm_emission_forward_kl,llm_emission_hellinger_distance
2,"[0.8888888888888888, 0.1111111111111111]",0.95,"[[1.0, -0.21389567852020264], [1.0, 1.711165428161621]]","[[1.0, 0.0], [0.0, 0.949999988079071]]","[[0.8888888955116272, 0.1111111119389534], [-0.5194640755653381, 0.5194640159606934]]","[[0.9944444376147459, 0.0055555623852540795], [0.0444443874888882, 0.9555556125111118]]",0.07324705852402581,2,"[[1.0, 0.0], [0.0, 1.0]]",0,"[1.0, 0.0]","[0.020751953125, 0.042236328125, 0.083251953125, 0.16259765625, 0.2919921875, 0.49267578125, 0.7421875, 0.930908203125, 0.986083984375, 0.98828125]","[0.3422682285308838, 0.35230374336242676, 0.3743932247161865, 0.4228588342666626, 0.5061889886856079, 0.6446505784988403, 0.8165141344070435, 0.9460546970367432, 0.9832923412322998, 0.9854523539543152]","[inf, inf, inf, inf, inf, inf, inf, inf, inf, inf]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[0.6441622972488403, 0.6370013952255249, 0.6202446818351746, 0.5810630917549133, 0.5102986693382263, 0.38091281056404114, 0.20517639815807343, 0.07166650891304016, 0.03342922776937485, 0.02818920835852623]"
2,"[0.8888888888888888, 0.1111111111111111]",0.95,"[[1.0, -0.21389567852020264], [1.0, 1.711165428161621]]","[[1.0, 0.0], [0.0, 0.949999988079071]]","[[0.8888888955116272, 0.1111111119389534], [-0.5194640755653381, 0.5194640159606934]]","[[0.9944444376147459, 0.0055555623852540795], [0.0444443874888882, 0.9555556125111118]]",0.07324705852402581,2,"[[0.9583073097263419, 0.04169269027365807], [0.04169269027365807, 0.9583073097263419]]",0.25,"[1.0, 0.0]","[0.092529296875, 0.239990234375, 0.468017578125, 0.724609375, 0.896484375, 0.93359375, 0.930908203125, 0.938232421875, 0.931884765625, 0.93701171875]","[0.36407971382141113, 0.4252505302429199, 0.5481939315795898, 0.7299535870552063, 0.8613123893737793, 0.8953476548194885, 0.8918721079826355, 0.8969838619232178, 0.8782092332839966, 0.8787481784820557]","[1.4486351013183594, 1.257143259048462, 0.9011937379837036, 0.4534183144569397, 0.1611475646495819, 0.09647901356220245, 0.09240810573101044, 0.08460783958435059, 0.09792215377092361, 0.10580991208553314]","[0.8631905913352966, 0.7487412095069885, 0.5410498380661011, 0.27946314215660095, 0.11229813098907471, 0.08210550248622894, 0.07862556725740433, 0.07322755455970764, 0.07768304646015167, 0.08084973692893982]","[0.505172848701477, 0.45805343985557556, 0.3522329032421112, 0.1919563114643097, 0.09606680274009705, 0.07428920269012451, 0.07543914020061493, 0.07288732379674911, 0.07661174982786179, 0.07963050901889801]"
2,"[0.8888888888888888, 0.1111111111111111]",0.95,"[[1.0, -0.21389567852020264], [1.0, 1.711165428161621]]","[[1.0, 0.0], [0.0, 0.949999988079071]]","[[0.8888888955116272, 0.1111111119389534], [-0.5194640755653381, 0.5194640159606934]]","[[0.9944444376147459, 0.0055555623852540795], [0.0444443874888882, 0.9555556125111118]]",0.07324705852402581,2,"[[0.8899721355616947, 0.11002786443830526], [0.11002786443830526, 0.8899721355616947]]",0.5,"[1.0, 0.0]","[0.19482421875, 0.418212890625, 0.681884765625, 0.8232421875, 0.86328125, 0.860595703125, 0.853759765625, 0.858154296875, 0.860595703125, 0.839599609375]","[0.39606547355651855, 0.48509812355041504, 0.6248300075531006, 0.7429508566856384, 0.783124566078186, 0.7798776626586914, 0.769065260887146, 0.7543798685073853, 0.7430996894836426, 0.7157303094863892]","[0.8078708052635193, 0.5873985290527344, 0.30467867851257324, 0.11396864056587219, 0.07805837690830231, 0.08241882920265198, 0.08324268460273743, 0.08386091887950897, 0.08847087621688843, 0.1275850534439087]","[0.6250660419464111, 0.45244139432907104, 0.237464040517807, 0.09559796750545502, 0.07547305524349213, 0.07832092046737671, 0.0764572024345398, 0.07358740270137787, 0.0740399956703186, 0.10398377478122711]","[0.4068768620491028, 0.32300588488578796, 0.20016160607337952, 0.10571681708097458, 0.09514430165290833, 0.09446491301059723, 0.09027229994535446, 0.09074176847934723, 0.09366241097450256, 0.1173478290438652]"
2,"[0.8888888888888888, 0.1111111111111111]",0.95,"[[1.0, -0.21389567852020264], [1.0, 1.711165428161621]]","[[1.0, 0.0], [0.0, 0.949999988079071]]","[[0.8888888955116272, 0.1111111119389534], [-0.5194640755653381, 0.5194640159606934]]","[[0.9944444376147459, 0.0055555623852540795], [0.0444443874888882, 0.9555556125111118]]",0.07324705852402581,2,"[[0.7854982551402111, 0.2145017448597889], [0.2145017448597889, 0.7854982551402111]]",0.75,"[1.0, 0.0]","[0.301513671875, 0.48828125, 0.66943359375, 0.7236328125, 0.75244140625, 0.74853515625, 0.73828125, 0.728759765625, 0.744140625, 0.72021484375]","[0.4307856559753418, 0.5002508163452148, 0.5801972150802612, 0.6231871843338013, 0.6415683031082153, 0.6315568685531616, 0.6248044371604919, 0.6042085289955139, 0.600615382194519, 0.5870808959007263]","[0.4173089265823364, 0.2590339481830597, 0.1249876618385315, 0.0759633257985115, 0.06525121629238129, 0.06376789510250092, 0.06289806962013245, 0.07007533311843872, 0.07666058093309402, 0.09111693501472473]","[0.3875385522842407, 0.23733478784561157, 0.11685502529144287, 0.07497180998325348, 0.06661421060562134, 0.06304538249969482, 0.05964459478855133, 0.06444772332906723, 0.07016872614622116, 0.08339470624923706]","[0.3023402690887451, 0.21741020679473877, 0.13879738748073578, 0.10743644833564758, 0.09951652586460114, 0.09452000260353088, 0.09013845771551132, 0.09748737514019012, 0.10659227520227432, 0.11829766631126404]"
2,"[0.8888888888888888, 0.1111111111111111]",0.75,"[[1.0, -0.14517228305339813], [1.0, 1.1613785028457642]]","[[1.0, 0.0], [0.0, 0.75]]","[[0.8888888955116272, 0.1111111119389534], [-0.7653738856315613, 0.7653741240501404]]","[[0.9722222162203655, 0.027777783779634413], [0.22222222884495935, 0.7777777711550407]]",0.24768679671817356,2,"[[1.0, 0.0], [0.0, 1.0]]",0,"[1.0, 0.0]","[0.08251953125, 0.138427734375, 0.2900390625, 0.533935546875, 0.787109375, 0.922119140625, 0.949462890625, 0.948486328125, 0.954345703125, 0.947998046875]","[0.3601417541503906, 0.3868885040283203, 0.4559117555618286, 0.6065613031387329, 0.789818286895752, 0.8964638710021973, 0.9211832284927368, 0.9227975606918335, 0.9242479205131531, 0.9231094121932983]","[inf, inf, inf, inf, inf, inf, inf, inf, inf, inf]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[0.6322957277297974, 0.6135203838348389, 0.5635991096496582, 0.4449573755264282, 0.28331977128982544, 0.17735812067985535, 0.14833511412143707, 0.1443772166967392, 0.14740270376205444, 0.145481139421463]"
2,"[0.8888888888888888, 0.1111111111111111]",0.75,"[[1.0, -0.14517228305339813], [1.0, 1.1613785028457642]]","[[1.0, 0.0], [0.0, 0.75]]","[[0.8888888955116272, 0.1111111119389534], [-0.7653738856315613, 0.7653741240501404]]","[[0.9722222162203655, 0.027777783779634413], [0.22222222884495935, 0.7777777711550407]]",0.24768679671817356,2,"[[0.9583073097263419, 0.04169269027365807], [0.04169269027365807, 0.9583073097263419]]",0.25,"[1.0, 0.0]","[0.1455078125, 0.286865234375, 0.53955078125, 0.7744140625, 0.87939453125, 0.89013671875, 0.884521484375, 0.888671875, 0.894287109375, 0.8935546875]","[0.379671573638916, 0.44204074144363403, 0.5648936033248901, 0.7269670963287354, 0.8179069757461548, 0.8364088535308838, 0.831006646156311, 0.8307238817214966, 0.8165947198867798, 0.8139369487762451]","[1.3949296474456787, 1.1980552673339844, 0.84117192029953, 0.4331445097923279, 0.23248711228370667, 0.20554287731647491, 0.20354485511779785, 0.21196745336055756, 0.20705512166023254, 0.21693597733974457]","[0.8313964605331421, 0.7153536081314087, 0.509468674659729, 0.27951908111572266, 0.17242857813835144, 0.15226367115974426, 0.1570712924003601, 0.1622089147567749, 0.1492558866739273, 0.1501878798007965]","[0.4933651089668274, 0.4453173279762268, 0.3431982398033142, 0.20159271359443665, 0.12394323945045471, 0.10689616203308105, 0.10636304318904877, 0.11333079636096954, 0.11976451426744461, 0.1277998983860016]"
2,"[0.8888888888888888, 0.1111111111111111]",0.75,"[[1.0, -0.14517228305339813], [1.0, 1.1613785028457642]]","[[1.0, 0.0], [0.0, 0.75]]","[[0.8888888955116272, 0.1111111119389534], [-0.7653738856315613, 0.7653741240501404]]","[[0.9722222162203655, 0.027777783779634413], [0.22222222884495935, 0.7777777711550407]]",0.24768679671817356,2,"[[0.8899721355616947, 0.11002786443830526], [0.11002786443830526, 0.8899721355616947]]",0.5,"[1.0, 0.0]","[0.23583984375, 0.4326171875, 0.66943359375, 0.78955078125, 0.82470703125, 0.819091796875, 0.806640625, 0.81884765625, 0.8154296875, 0.795654296875]","[0.4084129333496094, 0.4916646480560303, 0.606348991394043, 0.6987621784210205, 0.7274781465530396, 0.7272481918334961, 0.7164819240570068, 0.7047600746154785, 0.6919387578964233, 0.6620635390281677]","[0.7768399715423584, 0.5695887804031372, 0.33362072706222534, 0.18547698855400085, 0.150300994515419, 0.14306271076202393, 0.14994710683822632, 0.1525801718235016, 0.15955251455307007, 0.20093533396720886]","[0.6015885472297668, 0.43942511081695557, 0.26258373260498047, 0.1574840098619461, 0.1358805000782013, 0.1272566169500351, 0.1316756010055542, 0.1279342770576477, 0.12966594099998474, 0.1585490107536316]","[0.39613378047943115, 0.3181516230106354, 0.21644794940948486, 0.13964484632015228, 0.12189048528671265, 0.11674949526786804, 0.11592244356870651, 0.12340670824050903, 0.13181748986244202, 0.1607927680015564]"
2,"[0.8888888888888888, 0.1111111111111111]",0.75,"[[1.0, -0.14517228305339813], [1.0, 1.1613785028457642]]","[[1.0, 0.0], [0.0, 0.75]]","[[0.8888888955116272, 0.1111111119389534], [-0.7653738856315613, 0.7653741240501404]]","[[0.9722222162203655, 0.027777783779634413], [0.22222222884495935, 0.7777777711550407]]",0.24768679671817356,2,"[[0.7854982551402111, 0.2145017448597889], [0.2145017448597889, 0.7854982551402111]]",0.75,"[1.0, 0.0]","[0.328369140625, 0.486083984375, 0.630615234375, 0.69482421875, 0.728271484375, 0.71533203125, 0.71142578125, 0.70068359375, 0.7041015625, 0.67626953125]","[0.43991923332214355, 0.49939143657684326, 0.562050461769104, 0.5980722904205322, 0.6129347085952759, 0.6085538864135742, 0.6022552847862244, 0.5828239321708679, 0.577171802520752, 0.5616710186004639]","[0.4002472162246704, 0.25872212648391724, 0.15285587310791016, 0.11141231656074524, 0.09704259037971497, 0.08941976726055145, 0.09137982875108719, 0.09875232726335526, 0.10728464275598526, 0.1224835216999054]","[0.37196141481399536, 0.2376847267150879, 0.14287644624710083, 0.10795313119888306, 0.09515494108200073, 0.08647602796554565, 0.08607854694128036, 0.0909232422709465, 0.09695020318031311, 0.10987257212400436]","[0.29225414991378784, 0.2177739143371582, 0.15546932816505432, 0.12776948511600494, 0.11686963587999344, 0.10832351446151733, 0.10821983963251114, 0.11758299171924591, 0.12830474972724915, 0.14222274720668793]"
2,"[0.8888888888888888, 0.1111111111111111]",0.5,"[[1.0, 0.16429241001605988], [1.0, -1.314339280128479]]","[[1.0, 0.0], [0.0, 0.5]]","[[0.8888888955116272, 0.1111111119389534], [0.6763009428977966, -0.6763008832931519]]","[[0.9444444423748388, 0.0555555576251612], [0.4444444610012907, 0.5555555389987092]]",0.3852692312664456,2,"[[1.0, 0.0], [0.0, 1.0]]",0,"[1.0, 0.0]","[0.1279296875, 0.22216796875, 0.46923828125, 0.7275390625, 0.868896484375, 0.895263671875, 0.90185546875, 0.8994140625, 0.903564453125, 0.89306640625]","[0.3715534210205078, 0.4137086868286133, 0.5321587920188904, 0.7077499032020569, 0.830101490020752, 0.8576867580413818, 0.8663755059242249, 0.8562199473381042, 0.8431954383850098, 0.8365616798400879]","[inf, inf, inf, inf, inf, inf, inf, inf, inf, inf]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[0.6248522996902466, 0.5959765911102295, 0.5092726945877075, 0.36770617961883545, 0.25561758875846863, 0.2240501344203949, 0.2152107208967209, 0.2267559915781021, 0.24861586093902588, 0.2558668255805969]"
2,"[0.8888888888888888, 0.1111111111111111]",0.5,"[[1.0, 0.16429241001605988], [1.0, -1.314339280128479]]","[[1.0, 0.0], [0.0, 0.5]]","[[0.8888888955116272, 0.1111111119389534], [0.6763009428977966, -0.6763008832931519]]","[[0.9444444423748388, 0.0555555576251612], [0.4444444610012907, 0.5555555389987092]]",0.3852692312664456,2,"[[0.9583073097263419, 0.04169269027365807], [0.04169269027365807, 0.9583073097263419]]",0.25,"[1.0, 0.0]","[0.185791015625, 0.340087890625, 0.61181640625, 0.79638671875, 0.8564453125, 0.856689453125, 0.8603515625, 0.859130859375, 0.852783203125, 0.825439453125]","[0.389406681060791, 0.4548344612121582, 0.5895999073982239, 0.7284573912620544, 0.7872909307479858, 0.796009361743927, 0.7961226105690002, 0.7807161808013916, 0.7575448751449585, 0.7286319136619568]","[1.3625378608703613, 1.1435025930404663, 0.7556795477867126, 0.4140617251396179, 0.30157679319381714, 0.2955741882324219, 0.27179574966430664, 0.30606722831726074, 0.3192310929298401, 0.3861196041107178]","[0.813714861869812, 0.6826121807098389, 0.4600103497505188, 0.27851757407188416, 0.2269696146249771, 0.22216375172138214, 0.202536940574646, 0.2191256582736969, 0.21775957942008972, 0.24869266152381897]","[0.4865038990974426, 0.435186505317688, 0.3245507478713989, 0.20064502954483032, 0.14801612496376038, 0.13828857243061066, 0.13490472733974457, 0.1563735455274582, 0.1763300746679306, 0.2081473469734192]"
2,"[0.8888888888888888, 0.1111111111111111]",0.5,"[[1.0, 0.16429241001605988], [1.0, -1.314339280128479]]","[[1.0, 0.0], [0.0, 0.5]]","[[0.8888888955116272, 0.1111111119389534], [0.6763009428977966, -0.6763008832931519]]","[[0.9444444423748388, 0.0555555576251612], [0.4444444610012907, 0.5555555389987092]]",0.3852692312664456,2,"[[0.8899721355616947, 0.11002786443830526], [0.11002786443830526, 0.8899721355616947]]",0.5,"[1.0, 0.0]","[0.26220703125, 0.450927734375, 0.667724609375, 0.771240234375, 0.79541015625, 0.80078125, 0.80224609375, 0.79296875, 0.79296875, 0.776123046875]","[0.41513609886169434, 0.4919968843460083, 0.5969085693359375, 0.6769489645957947, 0.701677680015564, 0.7032440900802612, 0.6968395113945007, 0.6736112833023071, 0.6590735912322998, 0.6315059065818787]","[0.7609818577766418, 0.5606309771537781, 0.3462807536125183, 0.2194359302520752, 0.19016355276107788, 0.18109896779060364, 0.17595145106315613, 0.19540753960609436, 0.20264500379562378, 0.24713656306266785]","[0.5907151103019714, 0.4332636892795563, 0.27448558807373047, 0.18794895708560944, 0.17074023187160492, 0.16037431359291077, 0.1533397138118744, 0.1614455282688141, 0.16335397958755493, 0.19374561309814453]","[0.39053016901016235, 0.31773191690444946, 0.22531574964523315, 0.15440750122070312, 0.13676570355892181, 0.1325889527797699, 0.12980560958385468, 0.14816778898239136, 0.16079051792621613, 0.19088038802146912]"
2,"[0.8888888888888888, 0.1111111111111111]",0.5,"[[1.0, 0.16429241001605988], [1.0, -1.314339280128479]]","[[1.0, 0.0], [0.0, 0.5]]","[[0.8888888955116272, 0.1111111119389534], [0.6763009428977966, -0.6763008832931519]]","[[0.9444444423748388, 0.0555555576251612], [0.4444444610012907, 0.5555555389987092]]",0.3852692312664456,2,"[[0.7854982551402111, 0.2145017448597889], [0.2145017448597889, 0.7854982551402111]]",0.75,"[1.0, 0.0]","[0.3408203125, 0.47216796875, 0.612060546875, 0.68017578125, 0.712158203125, 0.712890625, 0.713623046875, 0.685302734375, 0.6865234375, 0.656982421875]","[0.4432406425476074, 0.49376821517944336, 0.5526025891304016, 0.587252676486969, 0.6005533337593079, 0.5999978184700012, 0.5983476638793945, 0.5720912218093872, 0.5656061768531799, 0.5529471635818481]","[0.3920946717262268, 0.2643762230873108, 0.16628462076187134, 0.1242552101612091, 0.10778189450502396, 0.10025584697723389, 0.09765525162220001, 0.10898283123970032, 0.11819463223218918, 0.13545623421669006]","[0.3650970757007599, 0.24328947067260742, 0.15636324882507324, 0.12011727690696716, 0.10489176213741302, 0.09665455669164658, 0.09192607551813126, 0.09974266588687897, 0.10645326226949692, 0.12129434943199158]","[0.2869863510131836, 0.22220221161842346, 0.16376155614852905, 0.13466352224349976, 0.12116710096597672, 0.11406815052032471, 0.11185774207115173, 0.12645456194877625, 0.13787516951560974, 0.15236824750900269]"
2,"[0.9999694833531692, 3.0516646830846247e-05]",0.99,"[[1.0, 5.7034307246794924e-05], [1.0, -1.8689005374908447]]","[[1.0, 0.0], [0.0, 0.9900000095367432]]","[[0.999969482421875, 3.0516646802425385e-05], [0.5350576043128967, -0.5350576043128967]]","[[0.999999694826331, 3.0517366904016365e-07], [0.009999752044677734, 0.9900002479553223]]",9.50036516828094e-06,2,"[[1.0, 0.0], [0.0, 1.0]]",0,"[1.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000244140625, 0.000244140625, 0.000244140625, 0.0009765625]","[0.3359375, 0.3359375, 0.3359375, 0.3359375, 0.3359375, 0.3359375, 0.33609962463378906, 0.33609962463378906, 0.33609962463378906, 0.33652591705322266]","[inf, inf, inf, inf, inf, inf, inf, inf, inf, inf]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[0.6483818292617798, 0.6483818292617798, 0.6483818292617798, 0.6483818292617798, 0.6483818292617798, 0.6483818292617798, 0.6482235193252563, 0.6482235193252563, 0.6482235193252563, 0.647837221622467]"
2,"[0.9999694833531692, 3.0516646830846247e-05]",0.99,"[[1.0, 5.7034307246794924e-05], [1.0, -1.8689005374908447]]","[[1.0, 0.0], [0.0, 0.9900000095367432]]","[[0.999969482421875, 3.0516646802425385e-05], [0.5350576043128967, -0.5350576043128967]]","[[0.999999694826331, 3.0517366904016365e-07], [0.009999752044677734, 0.9900002479553223]]",9.50036516828094e-06,2,"[[0.9583073097263419, 0.04169269027365807], [0.04169269027365807, 0.9583073097263419]]",0.25,"[1.0, 0.0]","[0.07470703125, 0.21044921875, 0.4267578125, 0.691162109375, 0.891357421875, 0.953857421875, 0.9541015625, 0.960205078125, 0.955322265625, 0.964111328125]","[0.3586311340332031, 0.41358017921447754, 0.531761109828949, 0.7232306003570557, 0.8794375658035278, 0.9321156740188599, 0.9325591921806335, 0.9348857402801514, 0.9137340784072876, 0.9102884531021118]","[1.4676239490509033, 1.292649507522583, 0.9539574980735779, 0.4810669422149658, 0.1407368779182434, 0.027952387928962708, 0.016640599817037582, 0.01629696600139141, 0.016992054879665375, 0.02010270208120346]","[0.8747121691703796, 0.7698943614959717, 0.5698651075363159, 0.2903253436088562, 0.08916614949703217, 0.02640041708946228, 0.023803528398275375, 0.024288196116685867, 0.017507031559944153, 0.017643818631768227]","[0.5093450546264648, 0.4665234684944153, 0.3653477430343628, 0.19436733424663544, 0.08237515389919281, 0.05682230368256569, 0.06040581315755844, 0.05885292589664459, 0.049514636397361755, 0.05124497041106224]"
2,"[0.9999694833531692, 3.0516646830846247e-05]",0.99,"[[1.0, 5.7034307246794924e-05], [1.0, -1.8689005374908447]]","[[1.0, 0.0], [0.0, 0.9900000095367432]]","[[0.999969482421875, 3.0516646802425385e-05], [0.5350576043128967, -0.5350576043128967]]","[[0.999999694826331, 3.0517366904016365e-07], [0.009999752044677734, 0.9900002479553223]]",9.50036516828094e-06,2,"[[0.8899721355616947, 0.11002786443830526], [0.11002786443830526, 0.8899721355616947]]",0.5,"[1.0, 0.0]","[0.181396484375, 0.40673828125, 0.67822265625, 0.8427734375, 0.889892578125, 0.8896484375, 0.88427734375, 0.883544921875, 0.892333984375, 0.889892578125]","[0.3918335437774658, 0.48078107833862305, 0.6249353885650635, 0.7628030776977539, 0.8172605633735657, 0.8225670456886292, 0.8124107122421265, 0.79119873046875, 0.7737240195274353, 0.7388370037078857]","[0.8190937638282776, 0.5991144180297852, 0.3055456280708313, 0.08184058219194412, 0.03566396236419678, 0.03206344693899155, 0.029002465307712555, 0.028921961784362793, 0.030033200979232788, 0.06983749568462372]","[0.633795976638794, 0.4614104628562927, 0.23606622219085693, 0.06775475293397903, 0.0385700948536396, 0.03726619854569435, 0.033766500651836395, 0.029027551412582397, 0.025157306343317032, 0.05416316166520119]","[0.4107290506362915, 0.3267378509044647, 0.1995449662208557, 0.08966366946697235, 0.07793503999710083, 0.0763247013092041, 0.06985628604888916, 0.06320583820343018, 0.06135224923491478, 0.09024100005626678]"
2,"[0.9999694833531692, 3.0516646830846247e-05]",0.99,"[[1.0, 5.7034307246794924e-05], [1.0, -1.8689005374908447]]","[[1.0, 0.0], [0.0, 0.9900000095367432]]","[[0.999969482421875, 3.0516646802425385e-05], [0.5350576043128967, -0.5350576043128967]]","[[0.999999694826331, 3.0517366904016365e-07], [0.009999752044677734, 0.9900002479553223]]",9.50036516828094e-06,2,"[[0.7854982551402111, 0.2145017448597889], [0.2145017448597889, 0.7854982551402111]]",0.75,"[1.0, 0.0]","[0.293212890625, 0.482421875, 0.67578125, 0.746826171875, 0.78466796875, 0.783935546875, 0.783203125, 0.769287109375, 0.78125, 0.773681640625]","[0.4280843734741211, 0.49790239334106445, 0.5849745273590088, 0.6373761892318726, 0.6638944149017334, 0.659137487411499, 0.6547632813453674, 0.6294705867767334, 0.6248500943183899, 0.6065744161605835]","[0.4234849810600281, 0.2623670995235443, 0.11846437305212021, 0.0563424751162529, 0.04159943014383316, 0.03384660556912422, 0.0307505764067173, 0.03335194289684296, 0.03726160526275635, 0.052167076617479324]","[0.3932516276836395, 0.24015836417675018, 0.10989591479301453, 0.056438423693180084, 0.04520692676305771, 0.036392707377672195, 0.03093373030424118, 0.030914906412363052, 0.03381705284118652, 0.046591490507125854]","[0.305888295173645, 0.21938781440258026, 0.13509070873260498, 0.09587736427783966, 0.08561842143535614, 0.07595323026180267, 0.06810161471366882, 0.06960324943065643, 0.07591991871595383, 0.09162212908267975]"
2,"[0.9999694833531692, 3.0516646830846247e-05]",0.95,"[[1.0, 1.623867137823254e-05], [1.0, -0.5321087837219238]]","[[1.0, 0.0], [0.0, 0.949999988079071]]","[[0.999969482421875, 3.0516646802425385e-05], [1.8792574405670166, -1.8792575597763062]]","[[0.9999984741679873, 1.5258320127736656e-06], [0.04999851882466562, 0.9500014811753343]]",4.045656942507074e-05,2,"[[1.0, 0.0], [0.0, 1.0]]",0,"[1.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000244140625, 0.0009765625, 0.001708984375, 0.004150390625]","[0.3359375, 0.3359375, 0.3359375, 0.3359375, 0.3359375, 0.3359375, 0.33609962463378906, 0.33658504486083984, 0.33705615997314453, 0.3385934829711914]","[inf, inf, inf, inf, inf, inf, inf, inf, inf, inf]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[0.6483818292617798, 0.6483818292617798, 0.6483818292617798, 0.6483818292617798, 0.6483818292617798, 0.6483818292617798, 0.6482235193252563, 0.6477594375610352, 0.6473280191421509, 0.6458706855773926]"
2,"[0.9999694833531692, 3.0516646830846247e-05]",0.95,"[[1.0, 1.623867137823254e-05], [1.0, -0.5321087837219238]]","[[1.0, 0.0], [0.0, 0.949999988079071]]","[[0.999969482421875, 3.0516646802425385e-05], [1.8792574405670166, -1.8792575597763062]]","[[0.9999984741679873, 1.5258320127736656e-06], [0.04999851882466562, 0.9500014811753343]]",4.045656942507074e-05,2,"[[0.9583073097263419, 0.04169269027365807], [0.04169269027365807, 0.9583073097263419]]",0.25,"[1.0, 0.0]","[0.07470703125, 0.21044921875, 0.4267578125, 0.691162109375, 0.891357421875, 0.953857421875, 0.9541015625, 0.960205078125, 0.955322265625, 0.964111328125]","[0.3586311340332031, 0.41358017921447754, 0.531761109828949, 0.7232306003570557, 0.8794375658035278, 0.9321156740188599, 0.9325506091117859, 0.9348771572113037, 0.9137130975723267, 0.9102789163589478]","[1.4676239490509033, 1.292649507522583, 0.9539574980735779, 0.4810669422149658, 0.1407368779182434, 0.027952387928962708, 0.016640715301036835, 0.016291998326778412, 0.016996953636407852, 0.020107543095946312]","[0.8747121691703796, 0.7698943614959717, 0.5698651075363159, 0.2903253436088562, 0.08916614949703217, 0.02640041708946228, 0.02380334958434105, 0.024281872436404228, 0.017513476312160492, 0.017647065222263336]","[0.5093450546264648, 0.4665234684944153, 0.3653477430343628, 0.19436733424663544, 0.08237515389919281, 0.05682230368256569, 0.06040581315755844, 0.05884329602122307, 0.04953593388199806, 0.05127352103590965]"
2,"[0.9999694833531692, 3.0516646830846247e-05]",0.95,"[[1.0, 1.623867137823254e-05], [1.0, -0.5321087837219238]]","[[1.0, 0.0], [0.0, 0.949999988079071]]","[[0.999969482421875, 3.0516646802425385e-05], [1.8792574405670166, -1.8792575597763062]]","[[0.9999984741679873, 1.5258320127736656e-06], [0.04999851882466562, 0.9500014811753343]]",4.045656942507074e-05,2,"[[0.8899721355616947, 0.11002786443830526], [0.11002786443830526, 0.8899721355616947]]",0.5,"[1.0, 0.0]","[0.181396484375, 0.40673828125, 0.67822265625, 0.8427734375, 0.889892578125, 0.8896484375, 0.884033203125, 0.883544921875, 0.892333984375, 0.889892578125]","[0.3918335437774658, 0.48078107833862305, 0.6249353885650635, 0.7628030776977539, 0.8172605633735657, 0.8225670456886292, 0.8122369050979614, 0.7912077903747559, 0.7737125754356384, 0.7388216257095337]","[0.8190937638282776, 0.5991144180297852, 0.3055456280708313, 0.08184058219194412, 0.03566396236419678, 0.03206344693899155, 0.028994884341955185, 0.028916064649820328, 0.03003057651221752, 0.06985801458358765]","[0.633795976638794, 0.4614104628562927, 0.23606622219085693, 0.06775475293397903, 0.0385700948536396, 0.03726619854569435, 0.03375987708568573, 0.029024310410022736, 0.025156378746032715, 0.05417315661907196]","[0.4107290506362915, 0.3267378509044647, 0.1995449662208557, 0.08966366946697235, 0.07793503999710083, 0.0763247013092041, 0.06984253972768784, 0.063194140791893, 0.0613570474088192, 0.09023427218198776]"
2,"[0.9999694833531692, 3.0516646830846247e-05]",0.95,"[[1.0, 1.623867137823254e-05], [1.0, -0.5321087837219238]]","[[1.0, 0.0], [0.0, 0.949999988079071]]","[[0.999969482421875, 3.0516646802425385e-05], [1.8792574405670166, -1.8792575597763062]]","[[0.9999984741679873, 1.5258320127736656e-06], [0.04999851882466562, 0.9500014811753343]]",4.045656942507074e-05,2,"[[0.7854982551402111, 0.2145017448597889], [0.2145017448597889, 0.7854982551402111]]",0.75,"[1.0, 0.0]","[0.293212890625, 0.482421875, 0.67578125, 0.746826171875, 0.78466796875, 0.783935546875, 0.782958984375, 0.769287109375, 0.781494140625, 0.77392578125]","[0.4280843734741211, 0.49790239334106445, 0.5849745273590088, 0.6373761892318726, 0.6638944149017334, 0.659137487411499, 0.6546440720558167, 0.6294562816619873, 0.6249220967292786, 0.6066018342971802]","[0.4234849810600281, 0.2623670995235443, 0.11846437305212021, 0.0563424751162529, 0.04159943014383316, 0.03384660556912422, 0.03075019083917141, 0.033359963446855545, 0.037196122109889984, 0.05214417725801468]","[0.3932516276836395, 0.24015836417675018, 0.10989591479301453, 0.056438423693180084, 0.04520692676305771, 0.036392707377672195, 0.030937060713768005, 0.03092528134584427, 0.03375899791717529, 0.04657246917486191]","[0.305888295173645, 0.21938781440258026, 0.13509070873260498, 0.09587736427783966, 0.08561842143535614, 0.07595323026180267, 0.06811723858118057, 0.06962193548679352, 0.07590055465698242, 0.09160623699426651]"
